abstract_id,abstract_title,session_title,ground_truth,default_model_success,default_model_indication,default_model_confidence,default_model_word_count,default_model_length,default_model_clinical_terms,default_model_complexity,default_model_has_abbreviations,default_model_has_parentheses,default_model_error,inter_model_avg_similarity,inter_model_consensus
410410,IFNg-Induced APOL1 Expression and Pyroptotic Angiopathy in Human Kidney Organoids Mirrors a Nephrotic Gene Signature in Patient Biopsies,Glomerular Diseases: From Multiomics to Mechanisms,Glomerular Disease,True,Glomerular Disease,,2,18,1,0.2,False,False,,,No comparison
230186,Characteristics and outcomes of COVID-19 in adult cancer patients: Tertiary cancer center experience.,Care Delivery and Regulatory Policy,COVID-19 Infection;;Adult Cancer,True,Adult COVID-19;;Adult Cancer,,3,28,1,0.25,True,False,,,No comparison
344870,"A half-life extended, tumor-activated IL-12 increased the infiltration of effector immune cells into the tumor microenvironment and demonstrated anti-tumor activity in syngeneic mouse models",Targeting the Tumor Microenvironment,Tumor ,True,Tumor,,1,5,1,0.15000000000000002,False,False,,,No comparison
394030,"Harmoni: Randomized, Double-Blind, Multi-Center, Phase III Clinical Study Of Ivonescimab Or Placebo Combined With Pemetrexed And Carboplatin In Patients With Egfr-Mutant Locally Advanced Or Metastatic Non-Squamous Nsclc Who Have Progression Following Egfr-Tki Treatment","Nsclc, Metastatic",EGFR-Mutant Locally Advanced Or Metastatic Non-Squamous Non-Small Cell Lung Cancer,True,EGFR-Mutant Progressive Locally Advanced or Metastatic Non-Squamous Non-Small Cell Lung Cancer,,11,94,2,0.75,True,False,,,No comparison
394031,Tropion-Lung07: A Phase III Trial Of Datopotamab Deruxtecan (Dato-Dxd) Plus Pembrolizumab (Pembro) With Or Without Platinum Chemotherapy (Pt-Ct) As First-Line (1L) Therapy In Advanced/Metastatic (Adv/Met) Non-Small Cell Lung Cancer (Nsclc) With Pd-L1 Expression,"Nsclc, Metastatic",First-Line Advanced/Metastatic Non-Small Cell Lung Cancer,True,First-Line Advanced Metastatic PD-L1-Positive Non-Small Cell Lung Cancer,,8,72,3,0.7,True,False,,,No comparison
148272,Survival And Outcomes Of Newly-Diagnosed Multiple Myeloma Patients Stratified By Transplant Status Diagnosed Between 2007-2018: Real-World Analysis From The Canadian Myeloma Research Group Database,Myeloma And Other Monoclonal Gammopathies - Clinical,Newly-Diagnosed Multiple Myeloma,True,Newly Diagnosed Multiple Myeloma,,4,32,2,0.4,False,False,,,No comparison
262962,Acute Promyelocytic Leukemia And Thrombosis: How To Identify The High-Risk Patients?,Acute myeloid leukemia - Clinical,Acute Promyelocytic Leukemia;;Thrombosis,True,High-Risk Acute Promyelocytic Leukemia;;Thrombosis,,4,50,2,0.4,False,False,,,No comparison
181042,Improving Completion Rates of Transcranial Doppler Ultrasounds in Children with Sickle Cell Disease Using Quality Improvement Efforts: In-Clinic Vs. Population-Based Assessments,Health Services Research-Non-Malignant Conditions: Poster I,Childhood Sickle Cell Disease ,True,Childhood Sickle Cell Disease,,4,29,1,0.30000000000000004,False,False,,,No comparison
181043,Integrative Hematology Oncology Fellowship Program: A National Survey Based Analysis of Need,Health Services Research-Non-Malignant Conditions: Poster I,,True,Non-Malignant Condition,,2,23,0,0.1,False,False,,,No comparison
181049,The Telemedicine Experience for Individuals with Sickle Cell Disease,Health Services Research-Non-Malignant Conditions: Poster I,Sickle Cell Disease,True,Sickle Cell Disease,,3,19,1,0.25,False,False,,,No comparison
377658,Early Severe Adverse Events Of Acute Myeloid Leukemia Therapy Depending On The Induction Therapy Regimen,Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia ,True,Acute Myeloid Leukemia,,3,22,2,0.35,False,False,,,No comparison
394045,"Camrelizumab Plus Chemotherapy Versus Concurrent Chemoradiotherapy As Neoadjuvant Therapy For Resectable Thoracic Oesophageal Squamous Cell Cancer (Revo): A Multicenter, Randomized, Open-Label, Phase II Trial",Oesophagogastric Cancer,Resectable Thoracic Oesophageal Squamous Cell Cancer ,True,Resectable Thoracic Oesophageal Squamous Cell Cancer,,6,52,1,0.4,False,False,,,No comparison
213817,"Burden of depression and anxiety in men with high-risk, intermediate-risk or low-risk prostate cancer","MP28: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making III",High-Risk Prostate Cancer;;Intermediate-Risk Prostate Cancer;;Low-Risk Prostate Cancer,True,Depression;;Anxiety;;High-Risk Prostate Cancer;;Intermediate-Risk Prostate Cancer;;Low-Risk Prostate Cancer,,7,107,1,0.44999999999999996,False,False,,,No comparison
312127,Genetic Interactions Between T-Cell Receptor Polymorphisms and HLA Amino Acids Contribute to the Risk of Rheumatoid Arthritis,Ignite Session 8A,Rheumatoid Arthritis,True,Rheumatoid Arthritis,,2,20,0,0.1,False,False,,,No comparison
262973,Efficacy Of Azacitidine And Venetoclax In Aml Patients May Be Limited By Interactionwith Posaconazole And Lack Of Standardised Treatment Protocol. Real World Data From 3 Major Centres In Singapore.,Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,,3,22,2,0.35,False,False,,,No comparison
410433,Ethical Analysis on Mandating COVID-19 Vaccination Prior to Kidney Transplantation in Brazil,Coronavirus (COVID-19),COVID-19 Infection,True,COVID-19,,1,8,0,0.05,True,False,,,No comparison
181055,Prospective Study to Reduce Clostridium Difficile Infection in Patients Receiving Autologous Stem Cell Transplantation,Health Services Research-Non-Malignant Conditions: Poster I,Clostridium Difficile Infection,True,Clostridium Difficile Infection,,3,31,0,0.15,False,False,,,No comparison
262979,Characteristics And Outcome Of Patients With Acute Promyelocytic Leukemia In Southern Tunisia,Acute myeloid leukemia - Clinical,Acute Promyelocytic Leukemia,True,Acute Promyelocytic Leukemia,,3,28,2,0.35,False,False,,,No comparison
410436,Comparison of 4 Predictive Scoring Methods as Assessment Tools for Cardiac Surgery Associated-Acute Kidney Injury in Post Coronary Artery Bypass Surgery Patients: A Single-Center Retrospective Study,Acute Kidney Injury,Acute Kidney Injury,True,Acute Kidney Injury,,3,19,1,0.25,False,False,,,No comparison
312133,Restoration of NAD+ Levels in Rheumatoid Arthritis with NAD+ Boosters as a Novel Therapeutic Strategy to Resolve Acute Inflammation,Ignite Session 8A,Rheumatoid Arthritis,True,Rheumatoid Arthritis;;Acute Inflammation,,3,40,1,0.25,False,False,,,No comparison
328516,INCB057643 Monotherapy in Patients with Relapsed or Refractory Myelofibrosis: A Phase 1 Study,Myeloproliferative Syndromes: Clinical and Epidemiological: Poster III,Relapsed/Refractory Myelofibrosis,True,Relapsed/Refractory Myelofibrosis,,2,33,2,0.30000000000000004,False,False,,,No comparison
295751,Genomic mechanisms of acquired resistance of patients (pts) with BRAF V600E-mutant (mt) metastatic colorectal cancer (mCRC) treated in the BEACON study,"Proffered Paper session 2: GI, lower digestive",BRAF V600E-Mutated Metastatic Colorectal Cancer,True,BRAF V600E-Mutated Metastatic Colorectal Cancer,,5,47,1,0.35,True,False,,,No comparison
344908,"PHI-501, a novel pan-RAF/DDRs dual kinase inhibitor, overcomes BRAF or MEK inhibitor resistance in melanoma",Drug Resistance in Molecular Targeted Therapies 2,Melanoma,True,Melanoma,,1,8,0,0.05,False,False,,,No comparison
213839,Aquablation in very large prostates (>150mL): technique and multicenter case series,MP29: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology III,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia,,3,28,0,0.15,False,False,,,No comparison
148309,Jak2V617F Allele Burden: An Independent Predictor Of Overt Fibrosis In Primary Myelofibrosis,Myeloproliferative Neoplasms - Clinical,Primary Myelofibrosis,True,JAK2 V617F-Mutated Primary Myelofibrosis,,4,40,0,0.2,False,False,,,No comparison
344918,b-Escin eradicates cancer stem-like population in HER2-positive breast cancer with trastuzumab resistance,Drug Resistance in Molecular Targeted Therapies 2,HER2-Positive Breast Cancer,True,HER2-Positive Breast Cancer,,3,27,2,0.35,False,False,,,No comparison
295765,Can the molecular classification guide adjuvant medical treatment?,What is the optimal therapeutic approach in high-risk endometrial cancer?,High-Risk Endometrial Cancer,True,High-Risk Endometrial Cancer,,3,28,1,0.25,False,False,,,No comparison
181083,"Awareness, Knowledge, and Preferences of United States (US) Patients with Chronic Lymphocytic Leukemia (CLL) and Their Caregivers Related to Finite Duration (FD) Therapy and Minimal (Measurable) Residual Disease (MRD)",Health Services Research-Lymphoid Malignancies: Poster I,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,,3,28,2,0.35,False,False,,,No comparison
263003,Utility Of Flt3 Inhibitors In Patients With Acute Myeloid Leukemia (Aml) And T(6;9)(P22;Q34),Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia with T(6;9)(P22;Q34),,5,43,2,0.45,False,True,,,No comparison
295775,Management of treatment-related neurological complications,"Management of brain metastases: Systemic treatment, radiosurgery or both?",Brain Metastasis,True,Brain Metastasis,,2,16,0,0.1,False,False,,,No comparison
410465,A Rare Case of ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis,Acute Kidney Injury,ANCA-Mediated Acute Interstitial Nephritis,True,ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis,,6,69,1,0.4,True,False,,,No comparison
295778,Discussion led by Chair,Young Oncologist Brunch 3: Molecular Tumor Board: A luxury or a necessity?,,True,Tumor,,1,5,1,0.15000000000000002,False,False,,,No comparison
410466,AKI and Spontaneous Rupture of the Urinary Collecting System,Acute Kidney Injury,Acute Kidney Injury,True,Acute Kidney Injury;;Spontaneous Rupture of the Urinary Collecting System,,9,73,1,0.55,False,False,,,No comparison
394087,Gut Microbiome And Metabolome Are Associated With The Response To Chemoradiotherapy In Patients With Esophageal Cancer,Oesophagogastric Cancer,Esophageal Cancer,True,Esophageal Cancer,,2,17,1,0.2,False,False,,,No comparison
394098,Factors Associated With Uptake Of Adjuvant Nivolumab In A Nationwide Esophageal Cancer Patient Cohort,Oesophagogastric Cancer,Esophageal Cancer,True,Esophageal Cancer,,2,17,1,0.2,False,False,,,No comparison
181105,Vaso-Occlusive Events in Pediatric Sickle Cell Disease: Quantifying Social Disadvantage and Its Impact on Hospitalizations,Outcomes Research-Non-Malignant Conditions: Poster I,Pediatric Sickle Cell Disease,True,Pediatric Sickle Cell Disease,,4,29,1,0.30000000000000004,False,False,,,No comparison
181110,Sleep Characterization of Adolescent and Young Adult Patients with Sickle Cell Disease Using the Pittsburgh Sleep Quality Index,Outcomes Research-Non-Malignant Conditions: Poster I,Adolescent Young Adult Sickle Cell Disease,True,Adolescent Sickle Cell Disease;;Young Adult Sickle Cell Disease,,8,63,1,0.5,False,False,,,No comparison
181112,Comparison of Clinical and Thrombotic Outcomes in Sars-Cov-2- Pneumonia Versus Other Viral Pneumonia in an Urban Academic Medical Center,Outcomes Research-Non-Malignant Conditions: Poster I,Sars-Cov-2- Pneumonia,True,Sars-Cov-2- Pneumonia;;Viral Pneumonia,,3,38,0,0.15,False,False,,,No comparison
181114,Venous Thromboembolism Post-COVID-19 Among Individuals with Sickle Cell Disease,Outcomes Research-Non-Malignant Conditions: Poster I,Sickle Cell Disease;;Venous Thromboembolism,True,Venous Thromboembolism;;Sickle Cell Disease,,4,43,1,0.30000000000000004,False,False,,,No comparison
164735,Reduction in Bloodborne Pathogen Splash Exposures After Implementation of Universal Masking and Eye Protection for COVID-19,The Interplay Between COVID and other Infections,,True,COVID-19;;Infection,,1,19,0,0.05,True,False,,,No comparison
263044,No Impact Of Statin Use On Response And Survival Rates In Newly Diagnosed Dlbcl Patients Treated With R-Da-Epoch,Aggressive Non-Hodgkin lymphoma - Clinical,Newly Diagnosed Diffuse Large B-Cell Lymphoma,True,Newly Diagnosed Diffuse Large B-Cell Lymphoma,,6,45,2,0.5,False,False,,,No comparison
344966,Development of an antibody-drug conjugate panel targeting high grade serous ovarian cancer,New Drug Targets,High Grade Serous Ovarian Cancer,True,High Grade Serous Ovarian Cancer,,5,32,2,0.45,False,False,,,No comparison
295814,Stepping into the emerging needs in metastatic breast cancer,Gilead and Kite Oncology - Break Expectations: Novel approaches in triple-negative and HR+/HER2- metastatic breast cancer,Metastatic Breast Cancer,True,Triple-Negative Metastatic Breast Cancer;;HR+/HER2- Metastatic Breast Cancer,,7,76,2,0.55,True,False,,,No comparison
377741,Unmanipulated Peripheral Haploidentical Haematopoietic Stem Cell Transplant Is An Effective Consolidative Strategy For High-Risk Acute Myeloid Leukaemia And Myelodysplastic Syndrome,Stem cell transplantation - Clinical,High-Risk Acute Myeloid Leukaemia;;High-Risk Myelodysplastic Syndrome,True,High-Risk Acute Myeloid Leukaemia;;High-Risk Myelodysplastic Syndrome,,6,69,2,0.5,False,False,,,No comparison
377743,Inotuzumab Ozogamicin Treatment In Adult Patients With Relapsed Or Refractory Philadelphia Chromosome-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia: A Real-Life French Study,Acute lymphoblastic leukemia - Clinical,Adult Relapsed Or Refractory Ph-Negative Cd22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia,True,Adult Relapsed/Refractory Ph Chromosome-Negative CD22-Positive B-Cell Precursor Acute Lymphoblastic Leukemia,,10,108,6,1.0,False,False,,,No comparison
164756,High-Dose Rifampin-containing Regimens for the Treatment of TB Meningitis,Updates in Mycobacteria,Tuberculous Meningitis,True,TB Meningitis,,2,13,0,0.1,True,False,,,No comparison
263060,Burkitt Lymphoma International Prognostic Index (Bl-Ipi): Is It Efficient Enough In Adult Burkitt Lymphoma Patients?,Aggressive Non-Hodgkin lymphoma - Clinical,Adult Burkitt Lymphoma,True,Adult Burkitt Lymphoma,,3,22,1,0.25,False,False,,,No comparison
394135,Integrated Palliative Care For Patients Referred For Chimeric Antigen Receptor T-Cell (Car-T) Therapy: A Service Evaluation,Palliative Care,,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
312224,Alarcon's NETting Neutrophils,Knowledge Bowl Preliminary Round,,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
344993,Sex differences in the innate immune response to lung cancer,Innate Immunity to Tumors,Lung Cancer,True,Lung Cancer,,2,11,1,0.2,False,False,,,No comparison
263082,Zanubrutinib In Combination With Lenalidomide And Rituximab Versus R-Minichop In Unfit Or Frail Patients With Newly Diagnosed Diffuse Large B-Cell Lymphoma Aged Over Or Equal To 70 Years,Aggressive Non-Hodgkin lymphoma - Clinical,Elderly Newly Diagnosed Diffuse Large B-Cell Lymphoma,True,Elderly Newly Diagnosed Diffuse Large B-Cell Lymphoma,,7,53,2,0.55,False,False,,,No comparison
345008,POLE-specific variant classification strategy is critical for identifying patients who may benefit from immunotherapy,Targeting Replication Stress and the Immune Microenvironment,,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
148407,Gbt021601 Improves The Pathophysiology Of Sickle Cell Disease In A Murine Model,Sickle Cell Disease,Sickle Cell Disease,True,Sickle Cell Disease,,3,19,1,0.25,False,False,,,No comparison
181176,Identification of Small Molecules That Induce Therapeutic Levels of Fetal Hemoglobin for Treatment of Sickle Cell Disease By Pairing Machine Learning with High-Resolution Single Cell RNA Sequencing Maps of Adult and Fetal Human Erythropoiesis,"Hemoglobinopathies, Excluding Thalassemia: Basic and Translational: Poster II",Sickle Cell Disease,True,Sickle Cell Disease,,3,19,1,0.25,False,False,,,No comparison
295865,Real-world monitoring of circulating tumor DNA reliably predicts cancer recurrence in patients with resected stages I-III colorectal cancer,"Mini Oral session: GI, lower digestive",Resected Stage I-III Colorectal Cancer,True,Resected Stage I-III Colorectal Cancer,,5,38,2,0.45,True,False,,,No comparison
328644,Validation of a Novel Algorithm with a High Specificity in Ruling out MDS,Myelodysplastic Syndromes - Clinical and Epidemiological: Poster III,Myelodysplastic Syndrome,True,Myelodysplastic Syndrome,,2,24,1,0.2,False,False,,,No comparison
312263,Biomarker-Based Stratification in Osteoarthritis Patients and in Those at Risk: Advances in the Field,Moving on Up: Changing How We Define Early Knee OA and Get People Moving,Osteoarthritis ,True,Osteoarthritis;;At-Risk Osteoarthritis,,2,38,0,0.1,False,False,,,No comparison
394187,Clinical And Molecular Features Of Young Onset Pancreatic Adenocarcinoma,Pancreatic Cancer,Young Onset Pancreatic Adenocarcinoma,True,Young Onset Pancreatic Adenocarcinoma,,4,37,1,0.30000000000000004,False,False,,,No comparison
230348,"Compliance, adverse events and quality of life of patients in a phase 3 study comparing temozolomide with PCV as adjuvant chemotherapy in grade 2 and 3 glioma.",Central Nervous System Tumors,Grade 2 Grade 3 Central Nervous System Tumor,True,Grade II Glioma;;Grade III Glioma,,5,33,1,0.35,True,False,,,No comparison
213966,Characteristics of Systemic Testosterone Therapy for Female Hypoactive Sexual Desire Disorder - A Claims Database Analysis,"MP35: Sexual Function/Dysfunction: Medical, Hormonal & Non-surgical Therapy I",Hypoactive Sexual Desire Disorder,True,Hypoactive Sexual Desire Disorder,,4,33,1,0.30000000000000004,False,False,,,No comparison
148434,Minimal Residual Disease Monitoring And Preemptive Immunotherapies For Frequent 11Q23 Rearranged Acute Leukemia After Allogeneic Hematopoietic Stem Cell Transplantation,Stem Cell Transplantation - Clinical,11Q23 Rearranged Acute Leukemia,True,11q23-Rearranged Acute Leukemia,,3,31,2,0.35,False,False,,,No comparison
394195,Diagnostic Performance Of Blood-Based Dna Methylation Assay Using Epigenetic-Specific Peptide Nucleic Acid In Pancreatic Adenocarcinoma,Pancreatic Cancer,Pancreatic Adenocarcinoma,True,Pancreatic Adenocarcinoma,,2,25,1,0.2,False,False,,,No comparison
345045,Targeting CD73-adenosine axis for the treatment of multiple myeloma,Novel Antitumor Agents 1,Multiple Myeloma,True,Multiple Myeloma,,2,16,1,0.2,False,False,,,No comparison
230358,Assessment of neurocognitive functions using ACE-III scale in patients with high-grade glioma receiving adjuvant chemoradiation.,Central Nervous System Tumors,High-Grade Glioma,True,High Grade Glioma,,3,17,1,0.25,False,False,,,No comparison
230361,The effects of vascular endothelial cells on regulating post-irradiation microglia phenotype in irradiation-induced brain injury.,Central Nervous System Tumors,Brain Injury,True,Central Nervous System Tumor,,4,28,1,0.30000000000000004,False,False,,,No comparison
345049,Serological responses to tumor-associated adducts in pancreatic cancer,Adaptive Immunity to Tumors,Pancreatic Cancer,True,Pancreatic Cancer,,2,17,1,0.2,False,False,,,No comparison
377819,Characterisation Of Quality Of Life-Linked Patient-Reported Outcomes Through A Digital And Continuous Remote Monitoring Ecosystem In Sickle Cell Disease.,Sickle cell disease,Sickle Cell Disease,True,Sickle Cell Disease,,3,19,1,0.25,False,False,,,No comparison
181215,Safety of Emapalumab in Pediatric Patients with Primary Hemophagocytic Lymphohistiocytosis (HLH): Relationship to Treatment Exposure,"Granulocytes, Monocytes, and Macrophages: Poster II",Pediatric Primary Hemophagocytic Lymphohistiocytosis,True,Pediatric Primary Hemophagocytic Lymphohistiocytosis,,4,52,0,0.2,False,False,,,No comparison
213985,Robotic Bilateral Nephrectomy for Large Kidneys with Adult Polycystic Kidney Disease with Da Vinci Xi and Da Vinci SP,MP36: Renal Transplantation & Vascular Surgery,Adult Polycystic Kidney Disease,True,Adult Polycystic Kidney Disease,,4,31,1,0.30000000000000004,False,False,,,No comparison
181218,Time Since Last Anti-CD20 Treatment Is a Major Determinant of Sars-Cov-2 Vaccine Response in a Large Cohort of Patients with B-Cell Lymphoma,Lymphocytes and Acquired or Congenital Immunodeficiency Disorders: Poster II,B-Cell Lymphoma,True,B-Cell Lymphoma,,2,15,1,0.2,False,False,,,No comparison
181219,Chronically Elevated Interleukin-6 Disturbs the Coagulation Cascade in Mice,Lymphocytes and Acquired or Congenital Immunodeficiency Disorders: Poster II,Acquired Immunodeficiency Disorder;;Congenital Immunodeficiency Disorder,True,Acquired/Congenital Immunodeficiency Disorder,,3,45,1,0.25,False,False,,,No comparison
328676,The Risk of Cerebrovascular Accident in Patients with Myelodysplastic Syndrome in the United States: A Nationwide Population-Based Study,Myelodysplastic Syndromes - Clinical and Epidemiological: Poster I,Myelodysplastic Syndrome,True,Cerebrovascular Accident;;Myelodysplastic Syndrome,,3,50,1,0.25,False,False,,,No comparison
213989,Pilot Trial for PIVoT: Prevention of recurrent urinary tract Infection using Vaginal Testosterone,MP37: Infections/Inflammation/Cystic Disease of the Genitourinary Tract: Prostate & Genitalia,Recurrent Urinary Tract Infection,True,Recurrent Urinary Tract Infection,,4,33,0,0.2,False,False,,,No comparison
295910,Discussion led by Chair,How can we use ctDNA for early detection of cancer?,Cancer,True,Cancer,,1,6,1,0.15000000000000002,False,False,,,No comparison
213982,The effect of renal transplantation on erectile functions in patients with end-stage renal disease.,MP36: Renal Transplantation & Vascular Surgery,End-Stage Renal Disease,True,End-Stage Renal Disease,,3,23,2,0.35,False,False,,,No comparison
295920,Systemic therapeutic options,Oligometastatic disease and oligoprogression in breast cancer,Oligometastatic Disease;;Breast Cancer,True,Oligometastatic Breast Cancer;;Oligoprogressive Breast Cancer,,5,61,1,0.35,False,False,,,No comparison
263162,The Value Of Anemia For Organ Damage Evaluation In Systemic Sclerosis Patients:A Multi-Center Retrospective Study,"Enzymopathies, membranopathies and other anemias",Systemic Sclerosis,True,Anemia;;Systemic Sclerosis,,2,26,0,0.1,False,False,,,No comparison
410619,A Rare Case of Zonisamide-Induced Distal Renal Tubular Acidosis (RTA),"Fluid, Electrolytes, and Acid-Base Disorders",Distal Renal Tubular Acidosis,True,Distal Renal Tubular Acidosis,,4,29,0,0.2,False,False,,,No comparison
410621,Trimethoprim-Sulfamethoxazole-Associated Severe Hyponatremia,"Fluid, Electrolytes, and Acid-Base Disorders",Severe Hyponatremia,True,Severe Hyponatremia,,2,19,1,0.2,False,False,,,No comparison
263163,Clinical Characteristics And Risk Factors Of Anemia In Patients With Systemic Sclerosis From The Pkuph-Ssc Cohort,"Enzymopathies, membranopathies and other anemias",Systemic Sclerosis,True,Anemia;;Systemic Sclerosis,,2,26,0,0.1,False,False,,,No comparison
214013,"Vascular, Neurologic and Hormonal Abnormalities in Men with Persistent Sexual Dysfunction after Discontinuation of Finasteride",MP38: Sexual Function/Dysfunction: Basic Research & Pathophysiology,Sexual Dysfunction,True,Persistent Sexual Dysfunction,,3,29,0,0.15,False,False,,,No comparison
394242,Young Adult Lung Cancer Demands More Attention In A Low-Resource Area: Bangladesh Perspective,Policy And Preventive Strategies,Young Adult Lung Cancer,True,Young Adult Lung Cancer,,4,23,1,0.30000000000000004,False,False,,,No comparison
328700,Metabolic Abnormalities Associated with T-Cell Exhaustion in CLL Eu-TCL1 Murine Model,Chronic Lymphocytic Leukemias: Basic and Translational: Poster II,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,,3,28,2,0.35,False,False,,,No comparison
312328,A Perplexing Situation,Pediatric Thieves Market Poster,,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
328712,High-Throughput Proteomics Identifies THEMIS2 As Biomarker of Inferior Treatment-Free Survival in Chronic Lymphocytic Leukemia,Chronic Lymphocytic Leukemias: Basic and Translational: Poster III,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,,3,28,2,0.35,False,False,,,No comparison
181258,"Exposure-Response Relationship between Von Willebrand Factor (VWF) Activity and Bleeding Events Following Prophylaxis with Recombinant VWF (rVWF, vonicog alfa) in Patients with Severe Von Willebrand Disease (VWD)",Disorders of Coagulation or Fibrinolysis: Clinical and Epidemiological: Poster II,Severe Von Willebrand Disease,True,Severe Von Willebrand Disease,,4,29,2,0.4,False,False,,,No comparison
345103,Single-cell analysis of immune and stroma cell remodeling in renal cell carcinoma primary tumors and bone metastatic lesions,Cancer-associated Inflammation and Microbiome,Renal Cell Carcinoma,True,Primary Renal Cell Carcinoma;;Bone Metastatic Lesion,,6,52,1,0.4,False,False,,,No comparison
377875,Alloantibodies In Von Willebrand Disease: About 6 Cases In Southern Tunisia,Bleeding disorders (congenital and acquired),Von Willebrand Disease,True,Von Willebrand Disease,,3,22,1,0.25,False,False,,,No comparison
312341,"Red but White, Itchy but Painful, Controlled yet Uncontrolled",Pediatric Thieves Market Poster,,True,No indication found,,3,19,0,0.15,False,False,,,No comparison
148508,Possible Correlation Of Mixed Chimerism With Post-Transplant Outcome In Patients With B Thalassemia:Risk Of Graft Failure,Thalassemias,B Thalassemia,True,B Thalassemia,,2,13,0,0.1,False,False,,,No comparison
328738,The Outcomes of Covid-19 in Patients with CLL during the Omicron Sub-Variants Surge,Chronic Lymphocytic Leukemia: Clinical and Epidemiological: Poster II,Chronic Lymphocytic Leukemia,True,COVID-19;;Chronic Lymphocytic Leukemia,,3,38,2,0.35,True,False,,,No comparison
410659,External Validation of a Risk Prediction Tool in Determining Early Death Among Elderly Patients Initiated on Dialysis,Geriatric Nephrology,,True,Geriatric Kidney Disease,,3,24,1,0.25,False,False,,,No comparison
263205,First-Line Treatment In Advanced Stage Folicular Lymphoma: A Single-Center Experience With R-Chop Vs Bendamustine-Rituximab.,Indolent and mantle-cell non-Hodgkin lymphoma - Clinical,First-Line Advanced Stage Folicular Lymphoma,True,First-Line Advanced Stage Follicular Lymphoma,,5,45,3,0.55,False,False,,,No comparison
312364,Balancing Risks and Benefits of Adding Immunosuppression to Steroids in PMR,Polymyalgia Rheumatica: New Tricks for an Old Disease,Polymyalgia Rheumatica,True,Polymyalgia Rheumatica,,2,22,0,0.1,False,False,,,No comparison
295985,Welcome and Introduction,Novartis - Evidence-Based Practice in HR+/HER2âˆ’ Advanced Breast Cancer: Illuminating the Treatment Path for Patients,HR-Positive HER2 Advanced Breast Cancer,True,HR+/HER2- Advanced Breast Cancer,,4,32,2,0.4,True,False,,,No comparison
394296,Impact Of Intensified Androgen Deprivation Therapy (Adti) In The Metastatic Castration-Sensitive Prostate Cancer (Mcspc) Setting On Metastatic Castration-Resistant Prostate Cancer (Mcrpc) Disease Characteristics And Survival Outcomes,Prostate Cancer,Metastatic Castration-Sensitive Prostate Cancer,True,Metastatic Castration-Sensitive Prostate Cancer;;Metastatic Castration-Resistant Prostate Cancer,,7,96,2,0.55,False,False,,,No comparison
345147,Evaluation of a 293 gene oncology-focused exome sequencing panel for screening of ovarian cancer patients for BRCA mutations as a prerequisite for autologous cellular immunotherapy manufacturing,Innovative Approaches for Tumor Profiling and Data Analysis 1,Ovarian Cancer,True,BRCA-Mutated Ovarian Cancer,,3,27,1,0.25,True,False,,,No comparison
377920,Atypical Chronic Myeloid Leukemia (Acml) And Autoimmune Disease: Report Of Two Cases.,Myeloproliferative neoplasms - Clinical,Atypical Chronic Myeloid Leukemia;;Autoimmune Disease,True,Atypical Chronic Myeloid Leukemia;;Autoimmune Disease,,5,53,3,0.55,False,False,,,No comparison
148549,Evaluation Of Red Blood Cell Autoantibodies And Associated Thrombotic Risk In A Tertiary Care Centre In Spain,Transfusion Medicine,,True,Red Blood Cell Autoantibody;;Thrombotic Risk,,5,44,0,0.25,False,False,,,No comparison
263238,Protection Of Patients With Hematologic Malignancy From Severe Infection During Pandemia: Estonian Two Centres Experience,Infections in hematology (incl. supportive care/therapy),Hematologic Malignancy,True,Hematologic Malignancy;;Severe Infection,,3,40,1,0.25,False,False,,,No comparison
410696,Late-Onset Lupus Nephritis Presenting as Acute Decompensated Heart Failure,Glomerular Diseases,Late-Onset Lupus Nephritis,True,Late Onset Lupus Nephritis;;Acute Decompensated Heart Failure,,7,61,1,0.44999999999999996,False,False,,,No comparison
164938,Infectious Complications of CD19-targeted Chimeric Antigen Receptor-modified T (CAR-T)-cell Immunotherapy,ID Complications associated with Novel Cellular & Immunotherapies in Cancer,Cancer,True,Cancer,,1,6,1,0.15000000000000002,False,False,,,No comparison
345167,Integrin-mediated lipolysis by pancreatic cancer-derived extracellular vesicles in cancer-associated cachexia,Cancer Cachexia,Cancer-Associated Cachexia,True,Pancreatic Cancer;;Cancer-Associated Cachexia,,3,45,1,0.25,False,False,,,No comparison
