abstract_id,abstract_title,session_title,ground_truth,approach_2_success,approach_2_indication,approach_2_confidence,approach_2_word_count,approach_2_length,approach_2_clinical_terms,approach_2_complexity,approach_2_has_abbreviations,approach_2_has_parentheses,approach_2_error,inter_model_avg_similarity,inter_model_consensus,approach_2_indication_response
329758,Hematopoietic and Immunological Assessment in Fanconi Anemia after Ex Vivo Lentiviral FANCA Gene Therapy with RP-L102,Gene Therapies: Poster II,Fanconi Anemia,True,Fanconi Anemia,0.95,2,14,0,0.1,False,False,,,No comparison,Fanconi Anemia
231453,"Not just biology: Comparing social determinants of health in patients diagnosed with late-stage lung, breast, and colon cancer.",Health Services Research and Quality Improvement,Late Stage Lung Cancer;;Late Stage Breast Cancer;;Late Stage Colon Cancer,True,Late Stage Lung Cancer;;Late Stage Breast Cancer;;Late Stage Colon Cancer,0.95,10,73,2,0.7,False,False,,,No comparison,Late Stage Lung Cancer;;Late Stage Breast Cancer;;Late Stage Colon Cancer
329764,Increased Potency and Uniformity of Fetal Hemoglobin Induction from Base Editing Compared to Cas9 Nuclease,Gene Therapies: Poster II,,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
215076,Microwave Ablation Combined with Anti-PD-1/CTLA-4 Therapy Induces Anti-Tumor Immune Response to Renal Cell Carcinoma in a Murine Model,PD59: Kidney Cancer: Advanced (including Drug Therapy) II,Renal Cell Carcinoma,True,Renal Cell Carcinoma,0.95,3,20,1,0.25,False,False,,,No comparison,Renal Cell Carcinoma
182313,"A Retrospective Multicenter Case Study Evaluating the Characteristics, Management and Outcome of Acquired Amegakaryocytic Thrombocytopenia",Disorders of Platelet Number or Function: Clinical and Epidemiological: Poster III,Acquired Amegakaryocytic Thrombocytopenia,True,Acquired Amegakaryocytic Thrombocytopenia,0.95,3,41,0,0.15,False,False,,,No comparison,Acquired Amegakaryocytic Thrombocytopenia
395312,"My Preferred Choice Is Pd-1 Monotherapy, And These Are The Reasons Why",First-Line Therapy In Advanced Melanoma: What Is My Preferred Choice?,First-Line Advanced Melanoma,True,First-Line Advanced Melanoma,0.95,3,28,1,0.25,False,False,,,No comparison,First-Line Advanced Melanoma
378935,Final results of a pilot study of docetaxel and carboplatin for treatment of patients with mCRPC containing biallelic inactivation of genes in the homologous recombination DNA repair pathway.,"Genitourinary Cancer-Prostate, Testicular, and Penile",Metastatic Castration-Resistant Prostate Cancer,True,Metastatic Castration-Resistant Prostate Cancer,0.95,4,47,2,0.4,False,False,,,No comparison,Metastatic Castration-Resistant Prostate Cancer
231482,Impact of weekend effect on neutropenic fever admissions associated with malignancy.,Health Services Research and Quality Improvement,Neutropenic Fever,True,Neutropenic Fever;;Cancer,0.95,2,25,1,0.2,False,False,,,No comparison,Neutropenic Fever;;Cancer
198714,Responses to Positive Affect and Unique Connectivity in Individuals at Clinical High-Risk for Psychosis,Virtual Poster Session III,High-Risk Psychosis,True,High-Risk Psychosis,0.95,2,19,0,0.1,False,False,,,No comparison,High-Risk Psychosis
182330,"Immunogenicity, Efficacy and Safety of Rurioctocog Alfa Pegol in Previously Untreated Patients with Severe Hemophilia a: Interim Results from an Open-Label Multicenter Clinical Trial",Disorders of Coagulation or Fibrinolysis: Clinical and Epidemiological: Poster III,Severe Hemophilia A,True,Previously Untreated Severe Hemophilia A,0.95,5,40,2,0.45,False,False,,,No comparison,Previously Untreated Severe Hemophilia A
329790,"Durability of Factor IX Activity and Bleeding Rate in People with Severe or Moderately Severe Hemophilia B after 5 Years of Follow-up in the Phase 1/2 Study of AMT-060, and after 3 Years of Follow-up in the Phase 2b and 2 Years of Follow-up in the Phase 3 Studies of Etranacogene Dezaparvovec (AMT-061)",Gene Therapies: Poster I,Severe or Moderately Severe Hemophilia B,True,Severe Hemophilia B;;Moderately Severe Hemophilia B,0.95,6,51,2,0.5,False,False,,,No comparison,Severe Hemophilia B;;Moderately Severe Hemophilia B
297023,"Breast cancer overdiagnosis in England, 1995-2019","Breast cancer, early stage",Breast Cancer,True,Early Stage Breast Cancer,0.95,4,25,3,0.5,False,False,,,No comparison,Early Stage Breast Cancer
378944,Early changes of PSMA PET signal after initiation of androgen receptor signaling inhibitors in mCRPC: An international multicenter retrospective study.,"Genitourinary Cancer-Prostate, Testicular, and Penile",Metastatic Castration-Resistant Prostate Cancer,True,Metastatic Castration-Resistant Prostate Cancer,0.95,4,47,2,0.4,False,False,,,No comparison,Metastatic Castration-Resistant Prostate Cancer
329793,Vector Analysis of Multicentric Lymphoma in a Severe Hemophilia A Dog after AAV Gene Therapy,Gene Therapies: Poster I,Severe Hemophilia A;;Lymphoma ,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
313411,How To Reconcile Novel Reconstructive Techniques With The Need To Radiate,Local Therapy- Best Breast Practice,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
182340,Factor IX Delivery to the Skin Primes Inhibitor Formation and Sensitizes Hemophilia B Mice to Systemic Factor IX Administration,Disorders of Coagulation or Fibrinolysis: Clinical and Epidemiological: Poster III,Hemophilia B,True,Hemophilia B,0.95,2,12,0,0.1,False,False,,,No comparison,Hemophilia B
182343,Sustained Improvement in Health-Related Quality of Life in Patients with Hemophilia A with or without Inhibitors Treated with Fitusiran Prophylaxis,Disorders of Coagulation or Fibrinolysis: Clinical and Epidemiological: Poster III,Hemophilia A,True,Hemophilia A with Inhibitors;;Hemophilia A without Inhibitors,0.95,7,61,0,0.35,False,False,,,No comparison,Hemophilia A with Inhibitors;;Hemophilia A without Inhibitors
395357,Discussion Led By Chair,How Do We Manage Patients With Complicated Toxicity To Immunotherapy?,,True,,1.0,0,0,0,0.0,False,False,,,No comparison,
215136,A single stage Urethroplasty for Primary penoscrotal adult Hypospadias,V04: Lower Tract Reconstruction,Adult Hypospadias,True,Adult Primary Penoscrotal Hypospadias,0.95,4,37,0,0.2,False,False,,,No comparison,Adult Primary Penoscrotal Hypospadias
215141,Repair of Entero-Conduit Fistula Using Robot-Assisted Laparoscopy,V05: Misc. Benign/Transplant/Renovascular,,True,Entero-Conduit Fistula,0.95,2,22,0,0.1,False,False,,,No comparison,Entero-Conduit Fistula
215143,Robotic-Assisted Laparoscopic Left Renal Vein Transposition for Treatment of Nutcracker Syndrome,V05: Misc. Benign/Transplant/Renovascular,Nutcracker Syndrome,True,Nutcracker Syndrome,0.95,2,19,1,0.2,False,False,,,No comparison,Nutcracker Syndrome
149608,Live Q&A Panel Discussion: Inherited and acquired hemostasis defects,Live Q&A Panel Discussion: Inherited And Acquired Hemostasis Defects,,True,Inherited Hemostasis Defect;;Acquired Hemostasis Defect,0.95,5,55,0,0.25,False,False,,,No comparison,Inherited Hemostasis Defect;;Acquired Hemostasis Defect
215147,Laparoscopic management of xanthogranulomatous pyelonephritis - comparison of two different yet similar cases,V05: Misc. Benign/Transplant/Renovascular,Xanthogranulomatous Pyelonephritis,True,Xanthogranulomatous Pyelonephritis,0.95,2,34,0,0.1,False,False,,,No comparison,Xanthogranulomatous Pyelonephritis
215148,Robotic-assisted Laparoscopic Excision of Retroperitoneal Ganglioneuroma,V05: Misc. Benign/Transplant/Renovascular,Retroperitoneal Ganglioneuroma,True,Retroperitoneal Ganglioneuroma,0.95,2,30,0,0.1,False,False,,,No comparison,Retroperitoneal Ganglioneuroma
395383,Presentation By Expert,East Meets West In The Management Of Head And Neck Cancer: Learning From Each Other,Head And Neck Cancer,True,Head And Neck Cancer,0.95,4,20,1,0.3,False,False,,,No comparison,Head And Neck Cancer
329853,Combined Structural Variant and Mutation Profiling for Comprehensive Characterization of Chromoanagenesis and TP53 Mutations in Myelodysplastic Syndromes with Complex Karyotype,"Emerging Tools, Techniques and Artificial Intelligence in Hematology: Poster II",TP53-Mutated Complex Karyotype Myelodysplastic Syndrome,True,TP53-Mutated Myelodysplastic Syndrome with Complex Karyotype,0.95,6,60,1,0.4,False,False,,,No comparison,TP53-Mutated Myelodysplastic Syndrome with Complex Karyotype
329855,High-Efficiency Multi-Drug Functional Profiling in a Microfluidic Device Towards Personalized Predictions in Pediatric Leukemia,"Emerging Tools, Techniques and Artificial Intelligence in Hematology: Poster II",Pediatric Leukemia,True,Pediatric Leukemia,0.95,2,18,1,0.2,False,False,,,No comparison,Pediatric Leukemia
215171,Varying approaches to the prostate apex to optimize urethral stability and early continence recovery after robotic radical prostatectomy,"V07: Prostate, Penile, Testis & Misc. Oncology I",,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
166023,Hepatitis A Burden of Disease and Associated Complications in Children and Adults in Mexico: A Retrospective Database Study from 2000-2019,Hepatitis A,Childhood Hepatitis A;;Adult Hepatitis A,True,Childhood Hepatitis A;;Adult Hepatitis A,0.95,5,40,0,0.25,False,False,,,No comparison,Childhood Hepatitis A;;Adult Hepatitis A
297097,Novel potential predictive biomarker to immunotherapy (Io) treatment in metastatic colorectal cancer (mCRC) patients: the role of the VHIO immune gene-expression signature (VIGex),Colorectal cancer,Metastatic Colorectal Cancer,True,Metastatic Colorectal Cancer,0.95,3,28,1,0.25,False,False,,,No comparison,Metastatic Colorectal Cancer
231565,"Impact of TKI combination therapy and MRD negativity on outcomes in Philadelphia chromosome-positive ALL: A retrospective, single-center experience.","Hematologic Malignancies-Leukemia, Myelodysplastic Syndromes, and Allotransplant",Ph-Positive Acute Lymphoblastic Leukemia,True,Ph Chromosome-Positive Acute Lymphoblastic Leukemia,0.95,5,51,3,0.55,False,False,,,No comparison,Ph Chromosome-Positive Acute Lymphoblastic Leukemia
329868,High Throughput Epigenomic Mapping of Hematopoietic Stem and Progenitor Cells Using Low Cell Input Acoustic Enhanced Immunoprecipitation,"Emerging Tools, Techniques and Artificial Intelligence in Hematology: Poster III",,True,,1.0,0,0,0,0.0,False,False,,,No comparison,
182420,Investigating Germline Predisposition to Clonal Hematopoiesis through Perturbation of a Variant-Harboring Enhancer of TET2,"Clonal Hematopoiesis, Aging and Inflammation: Poster III",,True,Clonal Hematopoiesis,0.95,2,20,0,0.1,False,False,,,No comparison,Clonal Hematopoiesis
329878,"Detecting the Unusual without Compromising Diagnostic Accuracy - a Prospective WGS/Wts Pilot Study in Acute Leukemias Provided Additional Information for Diagnosis, Prognosis and Treatment","Emerging Tools, Techniques and Artificial Intelligence in Hematology: Poster I",Acute Leukemia,True,Acute Leukemia,0.95,2,14,2,0.3,False,False,,,No comparison,Acute Leukemia
395416,Her2 And Beyond: What'S Next?,Her2 Positive Gastroesophageal Cancer,HER2 Positive Gastroesophageal Cancer,True,HER2-Positive Gastroesophageal Cancer,0.95,3,37,2,0.35,False,False,,,No comparison,HER2-Positive Gastroesophageal Cancer
198813,Case Report of Myotonia Permanens with SNEL (Severe Neonatal Episodic Laryngospasm) Onset,Clinical Management,Severe Neonatal Episodic Laryngospasm,True,Myotonia Permanens;;Severe Neonatal Episodic Laryngospasm,0.95,5,57,1,0.35,False,False,,,No comparison,Myotonia Permanens;;Severe Neonatal Episodic Laryngospasm
215198,Robotic partial nephrectomy with reversible selective artery endoluminal balloon occlusion on a kidney graft,V10: Adrenal & Renal Oncology I,Adrenal Cancer;;Renal Cancer,True,Renal Cancer,0.95,2,12,1,0.2,False,False,,,No comparison,Renal Cancer
215200,Minimally-invasive partial nephrectomy employing 4K visualization system with OPAL 1 near-Infrared and indocyanine green technology,V10: Adrenal & Renal Oncology I,,True,Adrenal Oncology;;Renal Oncology,0.95,3,32,0,0.15,False,False,,,No comparison,Adrenal Oncology;;Renal Oncology
297129,Outcomes and Tolerability of Neoadjuvant Chemoradiation in elderly patients with Oesophageal Cancer: An Irish Cancer Centre Retrospective Analysis:,Oesophagogastric cancer,Esophageal Cancer,True,Elderly Oesophageal Cancer,0.95,3,26,1,0.25,False,False,,,No comparison,Elderly Oesophageal Cancer
182442,Metabolic Profiling Reveals Cellular Reprogramming of Acute Myeloid Leukemia By Omipalisib through Serine Synthesis Pathway,Disordered Gene Expression and Epigenetics in Hematologic Malignancies: Basic: Poster III,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,0.95,3,22,2,0.35,False,False,,,No comparison,Acute Myeloid Leukemia
297133,FDG-positive/PSMA-negative PET lesion prevalence in metastatic castration resistant prostate cancer and its correlation with lines of systemic therapy: results from the prospective 3TMPO imaging study,Prostate cancer,Metastatic Castration Resistant Prostate Cancer,True,Metastatic Castration-Resistant Prostate Cancer,0.95,4,47,2,0.4,False,False,,,No comparison,Metastatic Castration-Resistant Prostate Cancer
231599,Efficacy and safety of high-intensity versus reduced-intensity induction in Philadelphia chromosome-positive all ineligible for HSCT.,"Hematologic Malignancies-Leukemia, Myelodysplastic Syndromes, and Allotransplant",Ph Chromosome-Positive Acute Lymphoblastic Leukemia,True,Ph Chromosome-Positive Acute Lymphoblastic Leukemia,0.95,5,51,3,0.55,False,False,,,No comparison,Ph Chromosome-Positive Acute Lymphoblastic Leukemia
329914,Perceptions and Barriers Related to Outpatient Management of Low-Risk PE Patients: A Community Center Experience,Health Services and Quality-Non-Malignant Conditions: Poster II,Low-Risk Pulmonary Embolism,True,Low-Risk Pulmonary Embolism,0.95,3,27,0,0.15,False,False,,,No comparison,Low-Risk Pulmonary Embolism
215227,Surgical Technique for Concurrent Penile Plication and Excision with Grafting for Severe Peyronie's Disease,V12: Sexual Dysfunction/Infertility/Andrology,Severe Peyronie's Disease,True,Severe Peyronie's Disease,0.95,3,25,2,0.35,False,False,,,No comparison,Severe Peyronie's Disease
379074,Bevacizumab exposure and tumor response in patients with platinum resistant epithelial ovarian cancer.,Developmental Therapeutics-Molecularly Targeted Agents and Tumor Biology,Platinum Resistant Epithelial Ovarian Cancer,True,Platinum-Resistant Epithelial Ovarian Cancer,0.95,4,44,2,0.4,False,False,,,No comparison,Platinum-Resistant Epithelial Ovarian Cancer
231623,"Analysis of real-world outcomes of IKZFmut in Philadelphia chromosome-positive ALL: A retrospective, single-institution experience.","Hematologic Malignancies-Leukemia, Myelodysplastic Syndromes, and Allotransplant",Ph-Positive Acute Lymphoblastic Leukemia,True,IKZF-Mutated Ph Chromosome-Positive Acute Lymphoblastic Leukemia,0.95,6,64,3,0.6,True,False,,,No comparison,IKZF-Mutated Ph Chromosome-Positive Acute Lymphoblastic Leukemia
215238,Open Right Partial Nephrectomy with Inferior Vena Cava Thrombectomy for Renal Cell Carcinoma,V13: Adrenal & Renal Oncology II,Renal Cell Carcinoma,True,Renal Cell Carcinoma,0.95,3,20,1,0.25,False,False,,,No comparison,Renal Cell Carcinoma
182476,Synergistic Combination Activity of the Novel GSPT1 Degrader CC-90009 in Acute Myeloid Leukemia Models,Molecular Pharmacology and Drug Resistance: Myeloid Neoplasms: Poster III,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,0.95,3,22,2,0.35,False,False,,,No comparison,Acute Myeloid Leukemia
166093,Incidence of Invasive Fungal Infections in Previously Untreated Patients with Acute Myeloid Leukemia Receiving Venetoclax and Azacitadine,Clinical studies of fungal infections,Previously Untreated Acute Myeloid Leukemia,True,Invasive Fungal Infection;;Previously Untreated Acute Myeloid Leukemia,0.95,7,70,3,0.65,False,False,,,No comparison,Invasive Fungal Infection;;Previously Untreated Acute Myeloid Leukemia
297167,Previous viral infections assessed by pan-virus phage immunoprecipitation sequencing (PhIP-Seq) predict response to Immune-checkpoint blockers (ICBs) in Non-small cell lung cancer (NSCLC),"NSCLC, metastatic",Non-Small Cell Lung Cancer,True,Metastatic Non-Small Cell Lung Cancer,0.95,5,37,1,0.35,False,False,,,No comparison,Metastatic Non-Small Cell Lung Cancer
411858,Hypercalcemia of Humoral Malignancy After Kidney Transplant,Transplantation: Clinical - I,Hypercalcemia,True,Hypercalcemia of Humoral Malignancy,0.95,4,35,0,0.2,False,False,,,No comparison,Hypercalcemia of Humoral Malignancy
329945,Retrospective Assessment of Total Cost of Care in Non-Dialysis Dependent Chronic Kidney Disease Patients Receiving Parenteral Iron Therapy for Iron Deficiency Anemia,Health Services and Quality-Non-Malignant Conditions: Poster I,Chronic Kidney Disease;;Anemia,True,Non-Dialysis Dependent Chronic Kidney Disease;;Iron Deficiency Anemia,0.95,7,69,2,0.55,False,False,,,No comparison,Non-Dialysis Dependent Chronic Kidney Disease;;Iron Deficiency Anemia
198874,"Immunogenicity of cipaglucosidase alfa/miglustat versus alglucosidase alfa/placebo in late-onset Pompe disease: a Phase III, randomized study (PROPEL)",Clinical Trials,Late-Onset Pompe Disease,True,Late Onset Pompe Disease,0.95,4,24,1,0.3,False,False,,,No comparison,Late Onset Pompe Disease
297179,PET derived parameters for response assessment in neoadjuvant atezolizumab - a secondary analysis of PRINCEPS phase 2 trial.,"NSCLC, early stage",Early Stage Non-Small Cell Lung Cancer,True,Early Stage Non-Small Cell Lung Cancer,0.95,6,38,3,0.6,False,False,,,No comparison,Early Stage Non-Small Cell Lung Cancer
297181,Phase 2 Trial of Retifanlimab (anti-PD-1) in Combination With INCAGN02385 (anti-LAG-3) and INCAGN02390 (anti-TIM-3) as First-Line Treatment in Patients With PD-L1-Positive Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck,"Head and neck cancer, excluding thyroid",First-Line PD-L1-Positive Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck,True,First-Line PD-L1-Positive Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck,0.95,11,91,2,0.75,True,False,,,No comparison,First-Line PD-L1-Positive Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck
346330,Fibroblast growth factor receptor-1 is a novel therapeutic target in mantle cell Lymphoma,"Cell Cycle Progression, Checkpoint, and Telomeres",Mantle Cell Lymphoma,True,Mantle Cell Lymphoma,0.95,3,20,1,0.25,False,False,,,No comparison,Mantle Cell Lymphoma
313569,"The Forces that Shape us: Interactions of Early experience, sex, and Puberty on the Development of Circuitry and Behavior","The Forces That Shape Us: Interactions of Early Experience, Sex, and Puberty on The Development of Circuitry and Behavior",,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
182504,Recurrent Germline Variant in the Cohesin Complex Gene RAD21 Predisposes Children to Lymphoblastic Leukemia and Lymphoma,Acute Lymphoblastic Leukemias: Clinical and Epidemiological: Poster III,Childhood Lymphoblastic Leukemia;;Childhood Lymphoma,True,RAD21-Mutated Germline Childhood Acute Lymphoblastic Leukemia;;RAD21-Mutated Germline Childhood Lymphoma,0.95,9,104,3,0.75,False,False,,,No comparison,RAD21-Mutated Germline Childhood Acute Lymphoblastic Leukemia;;RAD21-Mutated Germline Childhood Lymphoma
166120,Predicting RSV Efficacy for MK-1654 in Temperate and Tropical Climates using MBMA and Clinical Trial Simulation to Account for Seasonal Differences in RSV Force-of-Infection,Studies of correlates of protection (or biomarkers) against microbial infection and disease in patients or experimental models,Respiratory Syncytial Virus Infection,True,Respiratory Syncytial Virus Infection,0.95,4,37,0,0.2,False,False,,,No comparison,Respiratory Syncytial Virus Infection
182509,Long-Term Follow-up of the Combination of Low-Intensity Chemotherapy Plus Inotuzumab Ozogamicin with or without Blinatumomab in Patients with Relapsed-Refractory Philadelphia Chromosome-Negative B-Cell Acute Lymphoblastic Leukemia,Acute Lymphoblastic Leukemias: Clinical and Epidemiological: Poster III,Relapsed-Refractory Ph-Negative B-Cell Acute Lymphoblastic Leukemia,True,Relapsed/Refractory Ph Chromosome-Negative B-Cell Acute Lymphoblastic Leukemia,0.95,7,78,5,0.85,False,False,,,No comparison,Relapsed/Refractory Ph Chromosome-Negative B-Cell Acute Lymphoblastic Leukemia
379120,Evolution of HER2 scores after neoadjuvant systemic therapy in breast cancer.,Developmental Therapeutics-Molecularly Targeted Agents and Tumor Biology,Breast Cancer,True,Breast Cancer,0.95,2,13,1,0.2,False,False,,,No comparison,Breast Cancer
182517,Immune and Epigenetic Landscape of TP53-mutated Acute Myeloid Leukemia (AML) and Higher-Risk Myelodysplastic Syndromes (HR-MDS),Acute Myeloid Leukemias: Clinical and Epidemiological: Poster III,TP53-Mutated Acute Myeloid Leukemia;;High-Risk Myelodysplastic Syndrome,True,TP53-Mutated Acute Myeloid Leukemia;;High-Risk Myelodysplastic Syndrome,0.95,6,71,3,0.6,False,False,,,No comparison,TP53-Mutated Acute Myeloid Leukemia;;High-Risk Myelodysplastic Syndrome
198904,"Onset of LAMA2-congenital muscular dystrophy in the mouse involves cell cycle deregulation, oxidative stress and DNA damage",Pre-Clinical Research,LAMA2-congenital muscular dystrophy,True,LAMA2-Congenital Muscular Dystrophy,0.95,3,35,0,0.15,False,False,,,No comparison,LAMA2-Congenital Muscular Dystrophy
297208,Adjuvant trastuzumab plus pertuzumab (TP) versus trastuzumab (T) alone in patients achieving pathologic complete response after chemotherapy with TP,"Breast cancer, early stage",Early Stage Breast Cancer,True,Early Stage Breast Cancer,0.95,4,25,3,0.5,False,False,,,No comparison,Early Stage Breast Cancer
411902,Higher Dialysis Facility Patient-to-Nurse Staffing Ratio Is Associated with Lower Hazard of Kidney Transplantation Among Adolescents and Young Adults,Transplantation: Donation and Access,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
182529,"A Retrospective Observational Real-World Study of the Characteristics, Genomic Analysis, Treatment Patterns and Outcomes of Patients (Pts) with Newly Diagnosed (ND) Acute Myeloid Leukemia (AML) in the United States",Acute Myeloid Leukemias: Clinical and Epidemiological: Poster III,Newly Diagnosed Acute Myeloid Leukemia,True,Newly Diagnosed Acute Myeloid Leukemia,0.95,5,38,3,0.55,False,False,,,No comparison,Newly Diagnosed Acute Myeloid Leukemia
149762,Patient Case Study: R/R High-risk Patient,Abbvie: Product Theater On Venclyxto/Venetoclax,,True,Relapsed/Refractory High-Risk,0.95,2,29,2,0.3,False,False,,,No comparison,Relapsed/Refractory High-Risk
231684,Clinical characteristics and outcomes of newly diagnosed patients with human immunodeficiency virus-associated lymphoma administered highly active antiretroviral therapy: Central and Western China AIDS Lymphoma League 001 study (cw-CALL 001).,Hematologic Malignancies-Lymphoma and Chronic Lymphocytic Leukemia,HIV-Associated Lymphoma,True,Newly Diagnosed Human Immunodeficiency Virus-Associated Lymphoma,0.95,6,64,2,0.5,False,False,,,No comparison,Newly Diagnosed Human Immunodeficiency Virus-Associated Lymphoma
297223,Intermediate Clinical Endpoints (ICE) as Potential Surrogates for Overall Survival (OS) in men with Metastatic Hormone Sensitive Prostate Cancer (mHSPC),Prostate cancer,Metastatic Hormone Sensitive Prostate Cancer,True,Metastatic Hormone-Sensitive Prostate Cancer,0.95,4,44,1,0.3,False,False,,,No comparison,Metastatic Hormone-Sensitive Prostate Cancer
297224,Prospective study to evaluate pathological complete response after neoadjuvant therapy in breast cancer: are we ready to avoid surgery?,"Breast cancer, early stage",Breast Cancer,True,Early Stage Breast Cancer,0.95,4,25,3,0.5,False,False,,,No comparison,Early Stage Breast Cancer
215306,Multiomic analyses reveal the central role of the pentose phosphate pathway in resident thymic macrophages to cope with efferocytosis-associated stress,Metabolic Instruction of Immunity,,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
215307,BPI overexpression suppresses Treg differentiation and induces exosome-mediated inflammation in systemic lupus erythematosus,Metabolic Instruction of Immunity,Systemic Lupus Erythematosus,True,Systemic Lupus Erythematosus,0.95,3,28,0,0.15,False,False,,,No comparison,Systemic Lupus Erythematosus
313613,Adolescents' Sexual Orientation and Behavioral and Neural Reactivity to Peer Acceptance and Rejection: The Moderating Role of Family Support,Minority Stress and Its Mechanisms: From Systemic and Proximal Social Context to Mental Health Disparities in Sexual and Gender Minority Youth,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
411924,High-Salt and Low-Salt Diets Can Modulate Kidney Immune Cells and Endothelial Cells,"Health Maintenance, Nutrition, Metabolism - I",,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
411927,Diet and the Discrepancy Between Cystatin C- and Creatinine-Based eGFR in Middle-Aged and Older Community-Dwelling Japanese Adults,"Health Maintenance, Nutrition, Metabolism - I",,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
182557,A Phase 1a/b Dose Escalation Study of the MYC Repressor Apto-253 in Patients with Relapsed or Refractory AML or High-Risk MDS,"Acute Myeloid Leukemias: Investigational Therapies, Excluding Transplantation and Cellular Immunotherapies: Poster III",Relapsed/Refractory Acute Myeloid Leukemia;;High-Risk Myelodysplastic Syndrome,True,Relapsed/Refractory Acute Myeloid Leukemia;;High-Risk Myelodysplastic Syndrome,0.95,6,78,5,0.8,False,False,,,No comparison,Relapsed/Refractory Acute Myeloid Leukemia;;High-Risk Myelodysplastic Syndrome
379167,Selective recognition of over-expressed self-antigens in solid tumors using calibrated CAR-T therapy.,Developmental Therapeutics-Immunotherapy,Solid Tumor,True,Solid Tumor,0.95,2,11,1,0.2,False,False,,,No comparison,Solid Tumor
346411,A novel reversible inhibitor of XPO1 with potent efficacy in multiple preclinical mouse models,Novel Antitumor Agents 4,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
182577,Age-Related Clonal Hematopoiesis Is a Precursor for Adult Acute Lymphoblastic Leukemia,"Acute Lymphoblastic Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster III",Adult Acute Lymphoblastic Leukemia,True,Adult Acute Lymphoblastic Leukemia,0.95,4,34,2,0.4,False,False,,,No comparison,Adult Acute Lymphoblastic Leukemia
297267,Density lowering effect of ovarian function suppression in premenopausal breast cancer patients who had no density change with one year of tamoxifen treatment (DELFINO study),"Breast cancer, early stage",Breast Cancer,True,Early Stage Breast Cancer,0.95,4,25,3,0.5,False,False,,,No comparison,Early Stage Breast Cancer
330033,A Quality Improvement Initiative to Improve Implementation of Guideline-Concordant Hereditary Myeloid Malignancy Syndrome Evaluation,Health Services and Quality-Myeloid Malignancies: Poster III,Myeloid Malignancy,True,Hereditary Myeloid Malignancy Syndrome,0.95,4,38,1,0.3,False,False,,,No comparison,Hereditary Myeloid Malignancy Syndrome
182581,Implication of ICOSLG on Relapse in Infant T(4;11) Acute Lymphoblastic Leukemia,"Acute Lymphoblastic Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster III",Relapsed Infant T(4;11) Acute Lymphoblastic Leukemia,True,Infant Relapsed T(4;11) Acute Lymphoblastic Leukemia,0.95,6,52,3,0.6,False,True,,,No comparison,Infant Relapsed T(4;11) Acute Lymphoblastic Leukemia
395574,Discussion,Yo Masterclass: Tackling New Challenges Facing Young Investigators,,True,,1.0,0,0,0,0.0,False,False,,,No comparison,
166196,Validation of an allometrically scaled body weight equation to predict vancomycin clearance and guide 24-hour vancomycin AUC dosing in obese patients,PK/PD studies,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
182578,Frequency and Outcome of Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia with BCR-ABL1 Clonal Hematopoiesis after Blast Clearance: Results from the Graaph-2014 Trial,"Acute Lymphoblastic Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster III",Ph Chromosome-Positive Acute Lymphoblastic Leukemia,True,Ph Chromosome-Positive Acute Lymphoblastic Leukemia,0.95,5,51,3,0.55,False,False,,,No comparison,Ph Chromosome-Positive Acute Lymphoblastic Leukemia
182595,A Molecular Classifier Increased the Accuracy of Lymphoma Diagnosis By Expert Pathologists in the Diffuse Large B-Cell Lymphoma Gained Trial from the Lysa,Lymphomas: Translational-Molecular and Genetic: Poster III,Diffuse Large B-Cell Lymphoma,True,Diffuse Large B-Cell Lymphoma;;Lymphoma,0.95,4,39,1,0.3,False,False,,,No comparison,Diffuse Large B-Cell Lymphoma;;Lymphoma
231749,Intratumor heterogeneity analysis in lung adenocarcinoma by single-cell RNA sequencing and construction of a prognostic gene signature.,Lung Cancer-Non-Small Cell Local-Regional/Small Cell/Other Thoracic Cancers,Lung Adenocarcinoma,True,Lung Adenocarcinoma,0.95,2,19,1,0.2,False,False,,,No comparison,Lung Adenocarcinoma
