abstract_id,abstract_title,session_title,ground_truth,approach_1_success,approach_1_indication,approach_1_confidence,approach_1_word_count,approach_1_length,approach_1_clinical_terms,approach_1_complexity,approach_1_has_abbreviations,approach_1_has_parentheses,approach_1_error,inter_model_avg_similarity,inter_model_consensus,similarity_o3_vs_Gemini-2.5-pro,approach_1_indication_response
230018,Breast cancer: Online education's effect on clinician ability to assess risk of recurrence and understanding the latest data.,Breast Cancer-Local/Regional/Adjuvant,Breast Cancer,True,Recurrence-Risk Breast Cancer,0.9,3,29,1,0.25,False,False,,1.0,High,1.0,Recurrence-Risk Breast Cancer
148103,Cohesin Mutations Are Associated With A Poor Prognosis Phenotype And A Worse Clinical Outcome In Low-Risk Myelodysplastic Syndromes Patients,Myelodysplastic Syndromes - Biology & Translational Research,Low-Risk Myelodysplastic Syndrome,True,Cohesin-Mutated Low-Risk Myelodysplastic Syndromes,0.98,4,50,1,0.3,False,False,,0.80952381,High,0.80952381,Cohesin-Mutated Low-Risk Myelodysplastic Syndromes
393855,First-Line Osimertinib In Patients With Egfr Mutated Lung Cancer With Uncommon Mutations (Ocelot Study - Interim Analysis),"Nsclc, Metastatic",EGFR-Mutated Lung Cancer,True,First-Line Metastatic EGFR-Mutated Non-Small Cell Lung Cancer with Uncommon Mutations,0.98,10,85,1,0.6,True,False,,0.657142857,Moderate,0.657142857,First-Line Metastatic EGFR-Mutated Non-Small Cell Lung Cancer with Uncommon Mutations
328332,Impact on Tumour Treatment and Outcome of Sars-Cov-2 Infection in 91 Patients with Primary CNS Lymphoma: A Real-Life Study of the International PCNSL Collaborative Group,Aggressive Lymphomas: Clinical and Epidemiological: Poster I,Sars-Cov-2 Infection;;Primary CNS Lymphoma,True,Primary CNS Lymphoma,0.98,3,20,1,0.25,True,False,,0.606060606,Moderate,0.606060606,Primary CNS Lymphoma
230073,Impacts of subtypes on clinical feature and outcome of male breast cancer.,Breast Cancer-Local/Regional/Adjuvant,Breast Cancer,True,Local/Regional Male Breast Cancer,0.98,4,33,1,0.3,False,False,,0.705882353,High,0.705882353,Local/Regional Male Breast Cancer
410286,Differential cfDNA Methylation in Kidney Allograft Rejection,"Kidney Transplantation: Biomarkers, New and Old",,True,Kidney Allograft Rejection,0.98,3,26,0,0.15,False,False,,1.0,High,1.0,Kidney Allograft Rejection
148158,Tumor Associated Macrophages Inhibit Cd8+T Cells Immune Responses Via Pd-1/Pd-L1 Pathway In Multiple Myeloma,Myeloma And Other Monoclonal Gammopathies - Biology & Translational Research,Multiple Myeloma,True,Multiple Myeloma,1.0,2,16,1,0.2,False,False,,1.0,High,1.0,Multiple Myeloma
262851,Efficacy And Safety Comparison Of Calcineurin Inhibitors Used For Gvhd Prophylaxis In Hematopoietic Stem Cell Transplantation In Children With Thalassemia,Stem cell transplantation - Clinical,Thalassemia,True,Childhood Gvhd;;Childhood Thalassemia,0.98,3,37,0,0.15,False,False,,0.774193548,High,0.774193548,Childhood Gvhd;;Childhood Thalassemia
410288,Elevated Glycolytic Markers in Urinary Extracellular Vesicles in Kidney Transplant T Cell-Mediated Rejection,"Kidney Transplantation: Biomarkers, New and Old",,True,Kidney Transplant T Cell-Mediated Rejection,0.98,5,43,0,0.25,False,False,,1.0,High,1.0,Kidney Transplant T Cell-Mediated Rejection
180933,Screening Chest CT Prior to Allogenic Transplantation - High Rates of Occult Abnormalities,"Allogeneic Transplantation: Conditioning Regimens, Engraftment and Acute Toxicities: Poster I",,True,Occult Abnormality,0.75,2,18,0,0.1,False,False,,0.0,Low,0.0,Occult Abnormality
230053,Neutrophil-lymphocyte ratio and prediction of pathological complete response to neoadjuvant treatment in breast cancer.,Breast Cancer-Local/Regional/Adjuvant,Breast Cancer,True,Locoregional Breast Cancer,0.95,3,26,1,0.25,False,False,,0.666666667,Moderate,0.666666667,Locoregional Breast Cancer
410269,Impact of Primary Kidney Disease on the Effects of Empagliflozin in Patients with CKD,Interventions to Reduce CKD Progression,Primary Kidney Disease;;Chronic Kidney Disease,True,Chronic Kidney Disease,0.98,3,22,2,0.35,False,False,,1.0,High,1.0,Chronic Kidney Disease
213700,How is health-related quality of life affected by salvage cystectomy and urinary diversion as a last-line option for benign disease,"MP22: Trauma/Reconstruction/Diversion: Urethral Reconstruction (including Stricture, Diverticulum) I",,True,,0.98,0,0,0,0.0,False,False,,0.0,Low,0.0,
393915,Efficacy Of First-Line Treatment Options In Advanced Her2-Altered Non-Small Cell Lung Cancer: A Multi-Center Retrospective Study,"Nsclc, Metastatic",First-Line Advanced HER2-Altered Non-Small Cell Lung Cancer,True,First-Line Advanced Metastatic Her2-Altered Non-Small Cell Lung Cancer,0.95,8,70,2,0.6,False,False,,0.914728682,High,0.914728682,First-Line Advanced Metastatic Her2-Altered Non-Small Cell Lung Cancer
230055,Axillary surgery after neoadjuvant chemotherapy in breast cancer patients downstaging from cN+ to ycN0.,Breast Cancer-Local/Regional/Adjuvant,Breast Cancer,True,Breast Cancer with Nodal Downstaging from cN+ to ycN0,0.98,9,53,1,0.55,False,False,,0.46728972,Moderate,0.46728972,Breast Cancer with Nodal Downstaging from cN+ to ycN0
410290,Uncontrolled Hypertension Is Associated with Increased Risk of Graft Failure in Kidney Transplant Recipients: A Nationwide Population-Based Study,"Kidney Transplantation: Biomarkers, New and Old",Hypertension ,True,Graft Failure in Kidney Transplant Recipients with Hypertension,0.9,8,63,0,0.4,False,False,,0.61682243,Moderate,0.61682243,Graft Failure in Kidney Transplant Recipients with Hypertension
393888,Updated Patient-Reported Outcomes From The Crown Study: Analyses In First-Line Alk+ Patients With (W) And Without (W/O) Baseline Brain Metastases (Bms) And W Or W/O Central Nervous System Adverse Events (Cns Aes),"Nsclc, Metastatic",First-Line ALK-Postive Metastatic Non-Small Cell Lung Cancer,True,First-Line Metastatic ALK-Positive Non-Small Cell Lung Cancer with Brain Metastases;; First-Line Metastatic ALK-Positive Non-Small Cell Lung Cancer without Brain Metastases,0.98,20,172,2,1.0,True,False,,0.528138528,Moderate,0.528138528,First-Line Metastatic ALK-Positive Non-Small Cell Lung Cancer with Brain Metastases;; First-Line Metastatic ALK-Positive Non-Small Cell Lung Cancer without Brain Metastases
180932,The Impact of Letermovir (LTV) Prophylaxis on Early Cytomegalovirus Infection (CMVi) and Outcomes in the Adult Allogeneic Hematopoietic Cell Transplantation (alloHCT) Recipients with High-Risk Donor Type,"Allogeneic Transplantation: Conditioning Regimens, Engraftment and Acute Toxicities: Poster I",Early Cytomegalovirus Infection,True,Adult High-Risk Cytomegalovirus Infection,0.95,4,41,0,0.2,False,False,,0.598540146,Moderate,0.598540146,Adult High-Risk Cytomegalovirus Infection
148133,Venetoclax Combined With Azacitidine In The Treatment Of Relapsed/Refractory High-Risk Myelodysplastic Syndromes And Acute Myeloid Leukemia: A Retrospective Single-Center Study,Myelodysplastic Syndromes - Clinical,Relapsed/Refractory High-Risk Myelodysplastic Syndrome;;Relapsed/Refractory High-Risk Acute Myeloid Leukemia,True,Relapsed/Refractory High-Risk Myelodysplastic Syndromes;;Relapsed/Refractory Acute Myeloid Leukemia,0.98,7,99,5,0.85,False,False,,0.648829431,Moderate,0.648829431,Relapsed/Refractory High-Risk Myelodysplastic Syndromes;;Relapsed/Refractory Acute Myeloid Leukemia
295653,Discussion,"Young Oncologist Forum: Going on a Research Journey: From grant writing, over PhD to team management",,True,,1.0,0,0,0,0.0,False,False,,0.0,Low,0.0,
410337,A Novel Glomerular Endothelium-Targeting Adeno-Associated Virus (AAV) Delivers Bacterial Proteinase to Treat Glomerulonephritis,"Bioengineering, Augmented Intelligence, Digital Health, and Data Science",Glomerulonephritis,True,Glomerulonephritis,1.0,1,18,0,0.05,False,False,,1.0,High,1.0,Glomerulonephritis
213726,Circulating tumor DNA is a strong predictor in patients treated with systemic therapy for urothelial carcinoma,MP23: Bladder Cancer: Invasive III,Urothelial Carcinoma,True,Stage III Invasive Urothelial Carcinoma,0.95,5,39,2,0.45,True,False,,0.677966102,Moderate,0.677966102,Stage III Invasive Urothelial Carcinoma
328439,Targeted Next-Generation Sequencing Identifies Additional Mutations Other Than BCR-ABL in Chronic Myeloid Leukemia Patients: A Chinese Monocentric Retrospective Study,Chronic Myeloid Leukemia: Clinical and Epidemiological: Poster III,BCR-ABL-Fusion Chronic Myeloid Leukemia,True,Chronic Myeloid Leukemia,1.0,3,24,2,0.35,False,False,,1.0,High,1.0,Chronic Myeloid Leukemia
328431,Cancer-Related Gene Mutations Drive Resistance to the Third-Generation Tyrosine Kinase Inhibitor Therapy in Chronic Myeloid Leukaemia,Chronic Myeloid Leukemia: Clinical and Epidemiological: Poster III,Chronic Myeloid Leukaemia,True,Chronic Myeloid Leukaemia,0.95,3,25,1,0.25,False,False,,0.979591837,High,0.979591837,Chronic Myeloid Leukaemia
393942,Recurrence Of Infusion-Related Reaction (Irrs) Associated To Avimantamab,"Nsclc, Metastatic",Metastatic Non-Small Cell Lung Cancer,True,Metastatic Nsclc,0.95,2,16,0,0.1,False,False,,0.566037736,Moderate,0.566037736,Metastatic Nsclc
410348,Excess Mortality During the COVID-19 Pandemic in a Mid-Sized Dialysis Provider,COVID-19: A New Understanding and Lessons Learned,COVID-19 Infection,True,COVID-19 in Dialysis Patients,0.95,4,29,1,0.3,True,False,,1.0,High,1.0,COVID-19 in Dialysis Patients
328438,Digital Droplet (dd) Polymerase Chain Reaction (PCR) Assays Offer Limited Advantages over Conventional Reverse-Transcriptase Quantitative PCR (RT-qPCR) for the Prediction of Molecular Recurrence after Treatment Discontinuation in Chronic Myeloid Leukemia (CML): Results from the Destiny Study,Chronic Myeloid Leukemia: Clinical and Epidemiological: Poster III,Chronic Myeloid Leukemia,True,Chronic Myeloid Leukemia after Treatment Discontinuation,0.95,6,56,3,0.6,False,False,,0.6,Moderate,0.6,Chronic Myeloid Leukemia after Treatment Discontinuation
328455,Subjects with Chronic Myeloid Leukemia Identified As Intermediate- or High-Risk Subjects Using the Imatinib Therapy Failure (IMTF) Model Benefit from Initial Therapy with a Second-Generation Tyrosine Kinase Inhibitor,Chronic Myeloid Leukemia: Clinical and Epidemiological: Poster I,Intermediate-Risk High-Risk Chronic Myeloid Leukemia,True,First-Line High-Risk Chronic Myeloid Leukemia;;First-Line Intermediate-Risk Chronic Myeloid Leukemia,0.98,9,100,2,0.65,False,False,,1.0,High,1.0,First-Line High-Risk Chronic Myeloid Leukemia;;First-Line Intermediate-Risk Chronic Myeloid Leukemia
230112,Survival trends of patients with Paget disease of the breast: A National Cancer Database (NCDB) study.,Breast Cancer-Local/Regional/Adjuvant,Paget Disease of the Breast,True,Locoregional Paget Disease of the Breast,0.9,6,40,1,0.4,False,False,,0.805970149,High,0.805970149,Locoregional Paget Disease of the Breast
148233,"Survival Among Older Patients With Previously Treated Multiple Myeloma Treated With Selinexor, Bortezomib, And Dexamethasone (Xvd) In The Boston Study",Myeloma And Other Monoclonal Gammopathies - Clinical,Elderly Previously Treated Multiple Myeloma,True,Previously Treated Elderly Multiple Myeloma,0.98,5,43,2,0.45,False,False,,1.0,High,1.0,Previously Treated Elderly Multiple Myeloma
180989,Safety of Autologous Hematopoietic Stem Cell Transplantation in Patients over 75 Years Old. Single Center Experience Serving a Minority Population,Autologous Transplantation: Clinical and Epidemiological: Poster I,,True,,0.98,0,0,0,0.0,False,False,,0.0,Low,0.0,
393929,Real-World Routine Kras Testing Practices In France For Patients (Pts) With Advanced Or Metastatic (Am) Non-Small Cell Lung Cancer (Nsclc): Data From The Esme Cohort,"Nsclc, Metastatic",Advanced Or Metastatic Non-Small Cell Lung Cancer,True,Locally Advanced Metastatic Non-Small Cell Lung Cancer,0.95,7,54,2,0.55,False,False,,1.0,High,1.0,Locally Advanced Metastatic Non-Small Cell Lung Cancer
328423,"ASC4START: A Phase IIIb, Open-Label, Randomized Study of Tolerability and Efficacy of Asciminib Versus Nilotinib in Patients with Newly Diagnosed Philadelphia Chromosome-Positive Chronic Myelogenous Leukemia in Chronic Phase",Chronic Myeloid Leukemia: Clinical and Epidemiological: Poster II,Newly Diagnosed Ph-Positive Chronic Myelogenous Leukemia in Chronic Phase,True,Newly Diagnosed Ph Chromosome-Positive Chronic-Phase Chronic Myelogenous Leukemia,0.98,8,81,4,0.8,False,False,,1.0,High,1.0,Newly Diagnosed Ph Chromosome-Positive Chronic-Phase Chronic Myelogenous Leukemia
262924,A Phase 1/2 Study To Evaluate Ponatinib With Chemotherapy In Pediatric Patients With Relapsed/Resistant/Intolerant Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia Or With T315I Mutation,Acute lymphoblastic leukemia - Clinical,Relapsed/Intolerant Ph-Positive T315I Mutated Acute Lymphoblastic Leukemia,True,Pediatric Relapsed/Resistant Ph Chromosome-Positive or T315I-Mutated Acute Lymphoblastic Leukemia,0.98,9,97,5,0.95,False,False,,0.705454545,High,0.705454545,Pediatric Relapsed/Resistant Ph Chromosome-Positive or T315I-Mutated Acute Lymphoblastic Leukemia
344870,"A half-life extended, tumor-activated IL-12 increased the infiltration of effector immune cells into the tumor microenvironment and demonstrated anti-tumor activity in syngeneic mouse models",Targeting the Tumor Microenvironment,Tumor ,True,Solid Tumor,0.85,2,11,1,0.2,False,False,,0.625,Moderate,0.625,Solid Tumor
410383,Outcomes Associated with Sodium-Glucose Cotransporter-2 Inhibitors in Kidney Transplant Recipients: A Real-World Analysis Using a Global Federated Database,Kidney Transplantation: New Translational Insights,,True,,0.95,0,0,0,0.0,False,False,,0.0,Low,0.0,
377619,Discontinuation Of Treatment With Thrombopoietin Receptor Agonists In Patients With Immune Thrombocytopenia: A Single-Center Clinical Experience,Bleeding disorders (congenital and acquired),Immune Thrombocytopenia,True,Immune Thrombocytopenia,0.98,2,23,0,0.1,False,False,,1.0,High,1.0,Immune Thrombocytopenia
148272,Survival And Outcomes Of Newly-Diagnosed Multiple Myeloma Patients Stratified By Transplant Status Diagnosed Between 2007-2018: Real-World Analysis From The Canadian Myeloma Research Group Database,Myeloma And Other Monoclonal Gammopathies - Clinical,Newly-Diagnosed Multiple Myeloma,True,Newly Diagnosed Multiple Myeloma,0.99,4,32,2,0.4,False,False,,1.0,High,1.0,Newly Diagnosed Multiple Myeloma
213784,Rural Hospital Location is Associated with Higher Reported Prices for Ureteroscopy with Laser Lithotripsy Among Commercially Insured Patients,MP26: Stone Disease: Epidemiology & Evaluation I,Stone Disease,True,Stone Disease,0.9,2,13,1,0.2,False,False,,0.553191489,Moderate,0.553191489,Stone Disease
344862,"Mini-tumors: Pre-clinical HCI assays to screen anti-cancer drugs in the context of organoids, cancer-associated fibroblasts and immune cells",Targeting the Tumor Microenvironment,Cancer,True,Malignant Tumor,0.85,2,15,1,0.2,False,False,,0.5,Moderate,0.5,Malignant Tumor
230183,Treatment of alpelisib induced hyperglycemia with sodium-glucose cotransporter-2 inhibitors: A single institution experience.,Breast Cancer-Metastatic,Hyperglycemia ,True,Metastatic Breast Cancer,0.98,3,24,1,0.25,False,False,,0.108108108,Low,0.108108108,Metastatic Breast Cancer
148257,Overall And Complete Response Rates As Potential Surrogates For Overall Survival In Relapsed Refractory Multiple Myeloma,Myeloma And Other Monoclonal Gammopathies - Clinical,Relapsed Refractory Multiple Myeloma,True,Relapsed Refractory Multiple Myeloma,0.99,4,36,3,0.5,False,False,,0.660550459,Moderate,0.660550459,Relapsed Refractory Multiple Myeloma
394023,Gut Microbiome Is Associated With The Clinical Response To Anti-Pd-1 Based Immunotherapy In Untreated Advanced Non-Small-Cell Lung Cancer,"Nsclc, Metastatic",Untreated Advanced Non-Small-Cell Lung Cancer,True,Untreated Advanced Metastatic Non-Small-Cell Lung Cancer,0.98,6,56,2,0.5,False,False,,0.891089109,High,0.891089109,Untreated Advanced Metastatic Non-Small-Cell Lung Cancer
394031,Tropion-Lung07: A Phase III Trial Of Datopotamab Deruxtecan (Dato-Dxd) Plus Pembrolizumab (Pembro) With Or Without Platinum Chemotherapy (Pt-Ct) As First-Line (1L) Therapy In Advanced/Metastatic (Adv/Met) Non-Small Cell Lung Cancer (Nsclc) With Pd-L1 Expression,"Nsclc, Metastatic",First-Line Advanced/Metastatic Non-Small Cell Lung Cancer,True,First-Line Locally Advanced Metastatic PD-L1-Expressing Non-Small Cell Lung Cancer,0.9,9,82,2,0.65,True,False,,1.0,High,1.0,First-Line Locally Advanced Metastatic PD-L1-Expressing Non-Small Cell Lung Cancer
410410,IFNg-Induced APOL1 Expression and Pyroptotic Angiopathy in Human Kidney Organoids Mirrors a Nephrotic Gene Signature in Patient Biopsies,Glomerular Diseases: From Multiomics to Mechanisms,Glomerular Disease,True,APOL1-Expressing Pyroptotic Angiopathy,0.95,3,38,0,0.15,False,False,,0.321428571,Low,0.321428571,APOL1-Expressing Pyroptotic Angiopathy
230186,Characteristics and outcomes of COVID-19 in adult cancer patients: Tertiary cancer center experience.,Care Delivery and Regulatory Policy,COVID-19 Infection;;Adult Cancer,True,Adult COVID-19;;Adult Cancer,0.98,3,28,1,0.25,True,False,,0.867924528,High,0.867924528,Adult COVID-19;;Adult Cancer
394030,"Harmoni: Randomized, Double-Blind, Multi-Center, Phase III Clinical Study Of Ivonescimab Or Placebo Combined With Pemetrexed And Carboplatin In Patients With Egfr-Mutant Locally Advanced Or Metastatic Non-Squamous Nsclc Who Have Progression Following Egfr-Tki Treatment","Nsclc, Metastatic",EGFR-Mutant Locally Advanced Or Metastatic Non-Squamous Non-Small Cell Lung Cancer,True,Locally Advanced or Metastatic EGFR-Mutated Non-Squamous NSCLC With Progression Following EGFR-TKI Treatment,0.98,12,108,2,0.8,True,False,,0.628019324,Moderate,0.628019324,Locally Advanced or Metastatic EGFR-Mutated Non-Squamous NSCLC With Progression Following EGFR-TKI Treatment
394009,Challenge Of Systemic First-Line Treatment Of Elderly Lung Cancer Patients,"Nsclc, Metastatic",First-Line Elderly Lung Cancer,True,First-Line Elderly Metastatic Nsclc,0.98,4,35,0,0.2,False,False,,0.430769231,Moderate,0.430769231,First-Line Elderly Metastatic Nsclc
295712,The impact of an Education WhatsApp Group to support nurses working in an acute oncology/haematology setting during the Covid-19 pandemic,"Empowering young cancer nurses academically, clinically and in career progression",Covid-19 Infection,True,Cancer;;Hematologic Malignancy,0.6,2,30,1,0.2,False,False,,0.342857143,Low,0.342857143,Cancer;;Hematologic Malignancy
262979,Characteristics And Outcome Of Patients With Acute Promyelocytic Leukemia In Southern Tunisia,Acute myeloid leukemia - Clinical,Acute Promyelocytic Leukemia,True,Acute Promyelocytic Leukemia,1.0,3,28,2,0.35,False,False,,1.0,High,1.0,Acute Promyelocytic Leukemia
262973,Efficacy Of Azacitidine And Venetoclax In Aml Patients May Be Limited By Interactionwith Posaconazole And Lack Of Standardised Treatment Protocol. Real World Data From 3 Major Centres In Singapore.,Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia,1.0,3,22,2,0.35,False,False,,1.0,High,1.0,Acute Myeloid Leukemia
181042,Improving Completion Rates of Transcranial Doppler Ultrasounds in Children with Sickle Cell Disease Using Quality Improvement Efforts: In-Clinic Vs. Population-Based Assessments,Health Services Research-Non-Malignant Conditions: Poster I,Childhood Sickle Cell Disease ,True,Childhood Sickle Cell Disease,0.98,4,29,1,0.3,False,False,,1.0,High,1.0,Childhood Sickle Cell Disease
394045,"Camrelizumab Plus Chemotherapy Versus Concurrent Chemoradiotherapy As Neoadjuvant Therapy For Resectable Thoracic Oesophageal Squamous Cell Cancer (Revo): A Multicenter, Randomized, Open-Label, Phase II Trial",Oesophagogastric Cancer,Resectable Thoracic Oesophageal Squamous Cell Cancer ,True,Resectable Thoracic Oesophageal Squamous Cell Cancer,0.99,6,52,1,0.4,False,False,,1.0,High,1.0,Resectable Thoracic Oesophageal Squamous Cell Cancer
213817,"Burden of depression and anxiety in men with high-risk, intermediate-risk or low-risk prostate cancer","MP28: Health Services Research: Practice Patterns, Quality of Life and Shared Decision Making III",High-Risk Prostate Cancer;;Intermediate-Risk Prostate Cancer;;Low-Risk Prostate Cancer,True,High-Risk Prostate Cancer;;Intermediate-Risk Prostate Cancer;;Low-Risk Prostate Cancer,0.98,7,86,1,0.45,False,False,,1.0,High,1.0,High-Risk Prostate Cancer;;Intermediate-Risk Prostate Cancer;;Low-Risk Prostate Cancer
377658,Early Severe Adverse Events Of Acute Myeloid Leukemia Therapy Depending On The Induction Therapy Regimen,Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia ,True,Acute Myeloid Leukemia,0.95,3,22,2,0.35,False,False,,1.0,High,1.0,Acute Myeloid Leukemia
312127,Genetic Interactions Between T-Cell Receptor Polymorphisms and HLA Amino Acids Contribute to the Risk of Rheumatoid Arthritis,Ignite Session 8A,Rheumatoid Arthritis,True,Rheumatoid Arthritis,0.95,2,20,0,0.1,False,False,,1.0,High,1.0,Rheumatoid Arthritis
312133,Restoration of NAD+ Levels in Rheumatoid Arthritis with NAD+ Boosters as a Novel Therapeutic Strategy to Resolve Acute Inflammation,Ignite Session 8A,Rheumatoid Arthritis,True,Rheumatoid Arthritis;;Acute Inflammation,0.95,3,40,1,0.25,False,False,,0.677966102,Moderate,0.677966102,Rheumatoid Arthritis;;Acute Inflammation
181049,The Telemedicine Experience for Individuals with Sickle Cell Disease,Health Services Research-Non-Malignant Conditions: Poster I,Sickle Cell Disease,True,Sickle Cell Disease,0.98,3,19,1,0.25,False,False,,1.0,High,1.0,Sickle Cell Disease
181055,Prospective Study to Reduce Clostridium Difficile Infection in Patients Receiving Autologous Stem Cell Transplantation,Health Services Research-Non-Malignant Conditions: Poster I,Clostridium Difficile Infection,True,Clostridium Difficile Infection in Autologous Stem Cell Transplantation,0.95,8,71,0,0.4,False,False,,0.918918919,High,0.918918919,Clostridium Difficile Infection in Autologous Stem Cell Transplantation
262962,Acute Promyelocytic Leukemia And Thrombosis: How To Identify The High-Risk Patients?,Acute myeloid leukemia - Clinical,Acute Promyelocytic Leukemia;;Thrombosis,True,High-Risk Acute Promyelocytic Leukemia with Thrombosis,0.95,6,54,2,0.5,False,False,,0.826086957,High,0.826086957,High-Risk Acute Promyelocytic Leukemia with Thrombosis
410433,Ethical Analysis on Mandating COVID-19 Vaccination Prior to Kidney Transplantation in Brazil,Coronavirus (COVID-19),COVID-19 Infection,True,COVID-19,0.75,1,8,0,0.05,True,False,,0.333333333,Low,0.333333333,COVID-19
410436,Comparison of 4 Predictive Scoring Methods as Assessment Tools for Cardiac Surgery Associated-Acute Kidney Injury in Post Coronary Artery Bypass Surgery Patients: A Single-Center Retrospective Study,Acute Kidney Injury,Acute Kidney Injury,True,Post-Coronary Artery Bypass Surgery Acute Kidney Injury,0.98,7,55,1,0.45,False,False,,0.47826087,Moderate,0.47826087,Post-Coronary Artery Bypass Surgery Acute Kidney Injury
181043,Integrative Hematology Oncology Fellowship Program: A National Survey Based Analysis of Need,Health Services Research-Non-Malignant Conditions: Poster I,,True,Non-Malignant Hematologic Disorder,0.9,3,34,1,0.25,False,False,,0.971428571,High,0.971428571,Non-Malignant Hematologic Disorder
328516,INCB057643 Monotherapy in Patients with Relapsed or Refractory Myelofibrosis: A Phase 1 Study,Myeloproliferative Syndromes: Clinical and Epidemiological: Poster III,Relapsed/Refractory Myelofibrosis,True,Relapsed or Refractory Myelofibrosis,1.0,4,36,2,0.4,False,False,,0.86746988,High,0.86746988,Relapsed or Refractory Myelofibrosis
295778,Discussion led by Chair,Young Oncologist Brunch 3: Molecular Tumor Board: A luxury or a necessity?,,True,,1.0,0,0,0,0.0,False,False,,0.0,Low,0.0,
394087,Gut Microbiome And Metabolome Are Associated With The Response To Chemoradiotherapy In Patients With Esophageal Cancer,Oesophagogastric Cancer,Esophageal Cancer,True,Esophageal Cancer,1.0,2,17,1,0.2,False,False,,1.0,High,1.0,Esophageal Cancer
394098,Factors Associated With Uptake Of Adjuvant Nivolumab In A Nationwide Esophageal Cancer Patient Cohort,Oesophagogastric Cancer,Esophageal Cancer,True,Esophageal Cancer,1.0,2,17,1,0.2,False,False,,1.0,High,1.0,Esophageal Cancer
295765,Can the molecular classification guide adjuvant medical treatment?,What is the optimal therapeutic approach in high-risk endometrial cancer?,High-Risk Endometrial Cancer,True,High-Risk Endometrial Cancer,0.98,3,28,1,0.25,False,False,,1.0,High,1.0,High-Risk Endometrial Cancer
181083,"Awareness, Knowledge, and Preferences of United States (US) Patients with Chronic Lymphocytic Leukemia (CLL) and Their Caregivers Related to Finite Duration (FD) Therapy and Minimal (Measurable) Residual Disease (MRD)",Health Services Research-Lymphoid Malignancies: Poster I,Chronic Lymphocytic Leukemia,True,Chronic Lymphocytic Leukemia,0.98,3,28,2,0.35,False,False,,1.0,High,1.0,Chronic Lymphocytic Leukemia
344918,b-Escin eradicates cancer stem-like population in HER2-positive breast cancer with trastuzumab resistance,Drug Resistance in Molecular Targeted Therapies 2,HER2-Positive Breast Cancer,True,Trastuzumab-Resistant HER2-Positive Breast Cancer,0.98,4,49,3,0.5,False,False,,0.710526316,High,0.710526316,Trastuzumab-Resistant HER2-Positive Breast Cancer
410465,A Rare Case of ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis,Acute Kidney Injury,ANCA-Mediated Acute Interstitial Nephritis,True,ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis,0.98,6,69,1,0.4,True,False,,0.756756757,High,0.756756757,ANCA-Mediated Acute Interstitial Nephritis Without Glomerulonephritis
263003,Utility Of Flt3 Inhibitors In Patients With Acute Myeloid Leukemia (Aml) And T(6;9)(P22;Q34),Acute myeloid leukemia - Clinical,Acute Myeloid Leukemia,True,Acute Myeloid Leukemia with T(6;9)(P22;Q34),0.98,5,43,2,0.45,False,True,,1.0,High,1.0,Acute Myeloid Leukemia with T(6;9)(P22;Q34)
344908,"PHI-501, a novel pan-RAF/DDRs dual kinase inhibitor, overcomes BRAF or MEK inhibitor resistance in melanoma",Drug Resistance in Molecular Targeted Therapies 2,Melanoma,True,Melanoma,0.9,1,8,0,0.05,False,False,,1.0,High,1.0,Melanoma
295775,Management of treatment-related neurological complications,"Management of brain metastases: Systemic treatment, radiosurgery or both?",Brain Metastasis,True,Treatment-Related Neurological Complication,0.95,3,43,1,0.25,False,False,,0.988505747,High,0.988505747,Treatment-Related Neurological Complication
410466,AKI and Spontaneous Rupture of the Urinary Collecting System,Acute Kidney Injury,Acute Kidney Injury,True,Acute Kidney Injury and Spontaneous Rupture of the Urinary Collecting System,0.98,11,76,1,0.65,False,False,,0.972972973,High,0.972972973,Acute Kidney Injury and Spontaneous Rupture of the Urinary Collecting System
295751,Genomic mechanisms of acquired resistance of patients (pts) with BRAF V600E-mutant (mt) metastatic colorectal cancer (mCRC) treated in the BEACON study,"Proffered Paper session 2: GI, lower digestive",BRAF V600E-Mutated Metastatic Colorectal Cancer,True,Previously Treated BRAF V600E-Mutant Metastatic Colorectal Cancer,0.98,7,65,2,0.55,True,False,,0.828828829,High,0.828828829,Previously Treated BRAF V600E-Mutant Metastatic Colorectal Cancer
181105,Vaso-Occlusive Events in Pediatric Sickle Cell Disease: Quantifying Social Disadvantage and Its Impact on Hospitalizations,Outcomes Research-Non-Malignant Conditions: Poster I,Pediatric Sickle Cell Disease,True,Pediatric Sickle Cell Disease with Vaso-Occlusive Events,0.98,7,56,1,0.45,False,False,,0.682352941,Moderate,0.682352941,Pediatric Sickle Cell Disease with Vaso-Occlusive Events
213839,Aquablation in very large prostates (>150mL): technique and multicenter case series,MP29: Benign Prostatic Hyperplasia: Surgical Therapy & New Technology III,Benign Prostatic Hyperplasia,True,Benign Prostatic Hyperplasia with Very Large Prostates (>150mL),0.98,8,63,0,0.4,False,True,,0.991735537,High,0.991735537,Benign Prostatic Hyperplasia with Very Large Prostates (>150mL)
