abstract_id,session_title,abstract_title,ground_truth,expected_indication,litellm_gemini_indication_response,litellm_gemini_success,litellm_gemini_selected_source,litellm_gemini_confidence_score,litellm_gemini_reasoning,litellm_gemini_rules_retrieved,litellm_gemini_components_identified,litellm_gemini_quality_metrics_completeness,litellm_gemini_quality_metrics_rule_adherence,litellm_gemini_quality_metrics_clinical_accuracy,litellm_gemini_quality_metrics_formatting_compliance,litellm_gemini_llm_calls
213982,MP36: Renal Transplantation & Vascular Surgery,The effect of renal transplantation on erectile functions in patients with end-stage renal disease.,end-stage;;renal disease,End-Stage Renal Disease,End-Stage Renal Disease,True,abstract_title,0.98,The abstract title explicitly identifies the patient population as 'patients with end-stage renal disease' who are undergoing the intervention (renal transplantation).,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To determine the correct capitalization format for the indication.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To check for singular/plural formatting rules.""}]","[{""component"": ""End-Stage"", ""type"": ""Stage/Severity"", ""normalized_form"": ""End-Stage"", ""rule_applied"": ""Title Case""}, {""component"": ""Renal"", ""type"": ""Anatomical Site"", ""normalized_form"": ""Renal"", ""rule_applied"": ""Title Case""}, {""component"": ""Disease"", ""type"": ""Condition"", ""normalized_form"": ""Disease"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
295920,Oligometastatic disease and oligoprogression in breast cancer,Systemic therapeutic options,Oligometastatic disease;;breast cancer,Oligometastatic Disease;;Breast Cancer,Oligometastatic breast cancer,True,session_title,0.95,The session title explicitly identifies 'breast cancer' as the primary disease and 'Oligometastatic disease' as the specific state. 'Oligoprogression' is a related clinical state often subsumed under the metastatic classification for high-level indication extraction.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To ensure the indication follows standard capitalization (Sentence case) and general formatting rules.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Disease Stage""], ""reason"": ""To correctly map 'Oligometastatic disease' as a specific stage/modifier of the primary cancer.""}]","[{""component"": ""breast cancer"", ""type"": ""Disease Entity"", ""normalized_form"": ""breast cancer"", ""rule_applied"": ""Extract primary disease entity""}, {""component"": ""Oligometastatic disease"", ""type"": ""Disease State"", ""normalized_form"": ""Oligometastatic"", ""rule_applied"": ""Map disease state/stage to modifier""}]",1.0,1.0,0.98,1.0,0
410619,"Fluid, Electrolytes, and Acid-Base Disorders",A Rare Case of Zonisamide-Induced Distal Renal Tubular Acidosis (RTA),Distal Renal Tubular Acidosis,Distal Renal Tubular Acidosis,Distal renal tubular acidosis,True,Abstract Title,0.95,"The indication was extracted from the abstract title. The phrase 'A Rare Case of' was identified as a noise pattern and removed. 'Zonisamide-Induced' describes the etiology, but the core clinical entity is 'Distal renal tubular acidosis'. The acronym '(RTA)' was removed to standardize on the full term.","[{""category"": ""Common Check points"", ""subcategories"": [""Noise Words"", ""Casing""], ""reason"": ""To remove non-clinical introductory phrases and standardize capitalization.""}, {""category"": ""Acronyms / Abbreviations"", ""subcategories"": [""General""], ""reason"": ""To prioritize the full expansion of the medical term over the abbreviation.""}]","[{""component"": ""A Rare Case of"", ""type"": ""Noise"", ""normalized_form"": ""N/A"", ""rule_applied"": ""Remove introductory noise""}, {""component"": ""Zonisamide-Induced"", ""type"": ""Etiology"", ""normalized_form"": ""Zonisamide"", ""rule_applied"": ""Exclude etiology from indication name""}, {""component"": ""Distal Renal Tubular Acidosis"", ""type"": ""Disease"", ""normalized_form"": ""Distal renal tubular acidosis"", ""rule_applied"": ""Standardize to sentence case""}, {""component"": ""(RTA)"", ""type"": ""Abbreviation"", ""normalized_form"": ""N/A"", ""rule_applied"": ""Remove abbreviation in favor of full term""}]",1.0,0.98,1.0,1.0,0
410621,"Fluid, Electrolytes, and Acid-Base Disorders",Trimethoprim-Sulfamethoxazole-Associated Severe Hyponatremia,Severe;;Hyponatremia,Severe Hyponatremia,Severe Hyponatremia,True,abstract_title,0.98,"The abstract title identifies the specific medical condition ('Severe Hyponatremia') associated with the drug usage, which is more specific than the broad category in the session title. The etiology 'Trimethoprim-Sulfamethoxazole-Associated' was excluded to focus on the clinical condition.","[{""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To identify extraction boundaries for drug-associated conditions.""}, {""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication follows the standard Title Case format.""}]","[{""component"": ""Severe"", ""type"": ""Severity Modifier"", ""normalized_form"": ""Severe"", ""rule_applied"": ""Include relevant severity modifiers""}, {""component"": ""Hyponatremia"", ""type"": ""Condition"", ""normalized_form"": ""Hyponatremia"", ""rule_applied"": ""Extract primary clinical entity""}]",1.0,1.0,0.99,1.0,0
148549,Transfusion Medicine,Evaluation Of Red Blood Cell Autoantibodies And Associated Thrombotic Risk In A Tertiary Care Centre In Spain,,,Red Blood Cell Autoantibodies,True,Evaluation Of Red Blood Cell Autoantibodies And Associated Thrombotic Risk In A Tertiary Care Centre In Spain,0.95,"The study primarily evaluates patients with 'Red Blood Cell Autoantibodies'. 'Thrombotic Risk' is an associated factor/outcome being analyzed in this specific patient population. The indication is extracted directly from the title and formatted to Title Case. The plural form is retained as 'autoantibodies' refers to specific biological entities (similar to cells or genes) rather than a disease process like 'tumors' or 'cancers', falling under the exception for non-disease plurals.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication follows standard Title Case formatting.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To determine whether to singularize the term 'Autoantibodies'. Applied exception for non-disease plurals (biomarkers/entities).""}]","[{""component"": ""Red Blood Cell Autoantibodies"", ""type"": ""Condition/Biomarker"", ""normalized_form"": ""Red Blood Cell Autoantibodies"", ""rule_applied"": ""Extraction of primary noun phrase; Title Case; Plural retention (biomarker exception)""}, {""component"": ""Thrombotic Risk"", ""type"": ""Associated Risk"", ""normalized_form"": ""Thrombotic Risk"", ""rule_applied"": ""Identified as secondary outcome/association""}]",1.0,1.0,0.95,1.0,0
148578,Acute Lymphoblastic Leukemia - Clinical,L-Asparaginase Associated Acute Pancreatitis In Children With Acute Lymphoblastic Leukemia,Children;;Acute Pancreatitis;;Acute Lymphoblastic Leukemia,Childhood Acute Pancreatitis;;Acute Lymphoblastic Leukemia,Acute lymphoblastic leukemia,True,abstract_title,0.98,"The text identifies 'Acute Lymphoblastic Leukemia' as the underlying condition being treated with L-Asparaginase. While 'Acute Pancreatitis' is mentioned, it is identified as an associated adverse event ('L-Asparaginase Associated...'), not the indication. The patient subgroup 'Children' is present but the core indication is the disease itself.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To apply sentence casing rules to the extracted disease name.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Pediatric""], ""reason"": ""To determine if the pediatric population qualifier should be part of the primary indication string.""}, {""category"": ""Disease/Condition"", ""subcategories"": [""Oncology""], ""reason"": ""To validate the standard naming convention for leukemia types.""}]","[{""component"": ""Acute Lymphoblastic Leukemia"", ""type"": ""Disease"", ""normalized_form"": ""Acute lymphoblastic leukemia"", ""rule_applied"": ""Standardize to Sentence Case""}, {""component"": ""Children"", ""type"": ""Patient Population"", ""normalized_form"": ""Pediatric"", ""rule_applied"": ""Population Context Extraction""}, {""component"": ""L-Asparaginase Associated Acute Pancreatitis"", ""type"": ""Adverse Event"", ""normalized_form"": ""Acute pancreatitis"", ""rule_applied"": ""Exclusion of Adverse Events""}]",1.0,1.0,0.95,1.0,0
214129,MP45: Prostate Cancer: Markers,MicroRNA 185-5p is a novel biomarker associated with high-risk pathology at radical prostatectomy in patients with low-risk disease at diagnosis,Prostate Cancer,Prostate Cancer,Prostate Cancer,True,"session_title: MP45: Prostate Cancer: Markers
abstract_title: MicroRNA 185-5p is a novel biomarker associated with high-risk pathology at radical prostatectomy in patients with low-risk disease at diagnosis",0.95,"The session title clearly identifies 'Prostate Cancer' as the main condition. The abstract title discusses biomarkers in patients with 'low-risk disease' (referring to prostate cancer) and 'high-risk pathology'. The core disease entity is Prostate Cancer. Following the 'Title case' and 'Singular' rules, the output is formatted as 'Prostate Cancer'. Modifiers like 'high-risk' or 'low-risk' describe patient subgroups or disease characteristics in this context rather than a distinct disease entity nomenclature required for the indication output.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case formatting to the indication 'Prostate Cancer'.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Ensured the indication is in Singular form (though 'Cancer' was already singular).""}]","[{""component"": ""Prostate Cancer"", ""type"": ""Disease"", ""normalized_form"": ""Prostate Cancer"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
394376,Renal Cancer,Adjuvant Everolimus (Eve) In Patients (Pts) With Completely Resected Very High-Risk Renal Cell Cancer (Rcc) And Clear Cell Histology: Results From The Phase Iii Swog S0931 (Everest) Trial,Resected;;Very High-Risk;;Renal Cell Cancer,Resected Very High-Risk Renal Cell Cancer,Completely Resected Very High-Risk Renal Cell Carcinoma with Clear Cell Histology,True,abstract_title,0.92,Extracted the specific disease state and patient population from the abstract title. Mapped 'Renal Cell Cancer' to 'Renal Cell Carcinoma' and 'Rcc' was resolved. Included 'Completely Resected' and 'Very High-Risk' as defining clinical characteristics. Applied Title Case formatting based on retrieved rules.,"[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case to the finalized medical indication phrase to ensure standard formatting for disease names and descriptors.""}, {""category"": ""Abbreviations"", ""subcategories"": [""Expansion""], ""reason"": ""Expanded 'RCC' to 'Renal Cell Carcinoma' and 'Pts' to 'Patients' (implicit in structure) for clarity.""}]","[{""component"": ""Renal Cell Cancer (Rcc)"", ""type"": ""Disease"", ""normalized_form"": ""Renal Cell Carcinoma"", ""rule_applied"": ""Standardization and Abbreviation Expansion""}, {""component"": ""Clear Cell Histology"", ""type"": ""Histology"", ""normalized_form"": ""Clear Cell Histology"", ""rule_applied"": ""Extraction of Histological Subtype""}, {""component"": ""Completely Resected"", ""type"": ""Treatment Status"", ""normalized_form"": ""Completely Resected"", ""rule_applied"": ""Extraction of Patient Status""}, {""component"": ""Very High-Risk"", ""type"": ""Risk Stratification"", ""normalized_form"": ""Very High-Risk"", ""rule_applied"": ""Extraction of Risk Category""}]",0.95,1.0,0.98,1.0,0
296082,"NSCLC, metastatic",A multicenter study of incidence of drug-induced lung disease in first-line osimertinib therapy and continuation of osimertinib administration,lung disease,Lung Disease,Metastatic non-small cell lung cancer,True,session_title,0.98,"The session title 'NSCLC, metastatic' provides a clear, concise definition of the disease state. The abbreviation 'NSCLC' was expanded to 'non-small cell lung cancer' according to standard medical terminology rules. The modifier 'metastatic' was reordered to the beginning of the phrase to follow standard English clinical nomenclature.","[{""category"": ""Common Check points"", ""subcategories"": [""Abbreviations""], ""reason"": ""Abbreviations such as NSCLC must be expanded to their full form (Non-small cell lung cancer) for clarity.""}, {""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""The indication should be formatted in sentence case, capitalizing the first word and proper nouns only.""}, {""category"": ""Disease/Condition"", ""subcategories"": [""Ordering""], ""reason"": ""Adjectives indicating stage or condition (e.g., Metastatic) should precede the primary disease name.""}]","[{""component"": ""NSCLC"", ""type"": ""Disease"", ""normalized_form"": ""non-small cell lung cancer"", ""rule_applied"": ""Abbreviation Expansion""}, {""component"": ""metastatic"", ""type"": ""Stage"", ""normalized_form"": ""Metastatic"", ""rule_applied"": ""Adjective Reordering""}]",1.0,1.0,1.0,1.0,0
181510,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster II",ETS Family Transcription Factor Fusions in Childhood AML: Distinct Expression Networks and Clinical Implications,Childhood;;AML,Childhood Acute Myeloid Leukemia,Childhood Acute Myeloid Leukemia,True,Abstract Title,0.98,"The abstract title specifies 'Childhood AML'. 'AML' is a standard abbreviation for 'Acute Myeloid Leukemia'. 'Childhood' is a specific patient subgroup that distinguishes the condition from adult forms and is retained. The session title mentions 'Acute Myeloid Leukemias' generally, but the abstract is more specific.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Apply Title Case to the final indication string (e.g., capitalize significant words).""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General""], ""reason"": ""Checked for exclusion keywords (e.g., 'Prior', 'Reversible') or modification rules (e.g., 'Associated', 'De Novo'). No exclusion rule matched 'Childhood', validating its retention.""}]","[{""component"": ""Childhood"", ""type"": ""Patient Subgroup"", ""normalized_form"": ""Childhood"", ""rule_applied"": ""Retention (No Exclusion Rule Found)""}, {""component"": ""AML"", ""type"": ""Disease Abbreviation"", ""normalized_form"": ""Acute Myeloid Leukemia"", ""rule_applied"": ""Abbreviation Expansion""}]",1.0,1.0,1.0,1.0,0
181511,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster II",Functional Consequence and Therapeutic Targeting of Cryptic ALK Fusions (ALKfus) in Monosomy7 AML,AML,Acute Myeloid Leukemia,Acute Myeloid Leukemia,True,"Acute Myeloid Leukemias: Biomarkers, Molecular Markers and Minimal Residual Disease in Diagnosis and Prognosis: Poster II",0.95,"The session title explicitly mentions 'Acute Myeloid Leukemias'. Following the 'Singular' rule (ID 8) from the 'Common Check points' category, the plural term 'Leukemias' is converted to 'Leukemia', resulting in 'Acute Myeloid Leukemia'. The abstract title mentions 'Monosomy7 AML', where AML is the abbreviation for the same disease and Monosomy7 is a cytogenetic marker/subgroup; the full disease name from the session title is preferred for the indication.","[{""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Used to normalize the plural term 'Leukemias' to the singular 'Leukemia' and ensure standard formatting.""}, {""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Used to ensure the output is in Title Case.""}]","[{""component"": ""Acute Myeloid Leukemias"", ""type"": ""Disease Name"", ""normalized_form"": ""Acute Myeloid Leukemia"", ""rule_applied"": ""Rule 8 (Singular)""}]",1.0,1.0,1.0,1.0,0
279835,Aging and Hematology: Real-world evidence of CAR T-cell therapy in older adults in Europe,RWD of CAR T-cell therapy in older adults: The UK experience,,,Hematological malignancies in older adults,True,Session Title and Abstract Title,0.9,"The input text explicitly mentions 'Hematology' and 'CAR T-cell therapy', which is used to treat blood cancers. Consequently, 'Hematological malignancies' is inferred as the condition. The specific patient population 'older adults' is explicitly stated in both titles and is retained as part of the indication.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Indication should be in sentence case.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Age""], ""reason"": ""Specific age groups (e.g., older adults) mentioned in the context must be included in the indication.""}, {""category"": ""Data Source Priority"", ""subcategories"": [""General""], ""reason"": ""Combine information from Session Title and Abstract Title to form a complete indication when individual sources are partial.""}]","[{""component"": ""Hematology"", ""type"": ""Therapeutic Area"", ""normalized_form"": ""Hematological malignancies"", ""rule_applied"": ""Inference from Context""}, {""component"": ""older adults"", ""type"": ""Population"", ""normalized_form"": ""older adults"", ""rule_applied"": ""Patient Sub-Group Retention""}]",1.0,1.0,0.95,1.0,0
197935,Poster Session I (In-Person),No Signs of Neurodegenerative Effects in 15q11.2 BP1-BP2 Copy Number Variant Carriers,,,15q11.2 BP1-BP2 Copy Number Variant,True,No Signs of Neurodegenerative Effects in 15q11.2 BP1-BP2 Copy Number Variant Carriers,0.95,"The input text describes a study on subjects ('Carriers') with a specific genetic condition ('15q11.2 BP1-BP2 Copy Number Variant'). The phrase 'No Signs of Neurodegenerative Effects' is a study finding (negative finding), not the indication. The term 'Carriers' describes the patient subgroup but the underlying medical indication/condition is the genetic variant itself. Title Case rules were applied to formatting.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case formatting to the indication, preserving gene/locus symbols '15q11.2' and 'BP1-BP2'.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Ensured the indication is in the singular form; 'Carriers' was interpreted as a population descriptor and excluded to isolate the condition.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General""], ""reason"": ""Checked for patient subgroup modifiers; while 'Carrier' was not explicitly in the retrieved exclusion list, standard interpretation aligned with excluding population descriptors.""}]","[{""component"": ""15q11.2 BP1-BP2 Copy Number Variant"", ""type"": ""Genetic Condition"", ""normalized_form"": ""15q11.2 BP1-BP2 Copy Number Variant"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
148814,Myelodysplastic Syndromes - Clinical,A Phase 3 Study Of The Efficacy And Safety Of Luspatercept Versus Epoetin Alfa For The Treatment Of Anemia Due To Lower-Risk Mds In Esa-Naive Patients Requiring Rbc Transfusions (The Commands Trial),Lower-Risk;;Mds,Low-Risk Myelodysplastic Syndrome,Anemia;;Lower-Risk Myelodysplastic Syndrome,True,Myelodysplastic Syndromes - Clinical A Phase 3 Study Of The Efficacy And Safety Of Luspatercept Versus Epoetin Alfa For The Treatment Of Anemia Due To Lower-Risk Mds In Esa-Naive Patients Requiring Rbc Transfusions (The Commands Trial),0.95,"Extracted 'Anemia' and 'Lower-Risk Mds' from the text. Normalized 'Mds' to 'Myelodysplastic Syndrome' based on the session title 'Myelodysplastic Syndromes' and the Singular rule (Syndromes -> Syndrome). Applied Title Case formatting. Interpreted 'Due To' as a connector between a condition (Anemia) and a disease (MDS), warranting extraction of both entities, similar to the logic for 'Associated' rules where disease-associated conditions are split. Excluded 'Esa-Naive' and 'Requiring Rbc Transfusions' as they represent patient subgroups/characteristics rather than the core disease indication.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case to the extracted indications.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Applied Singular rule: 'Myelodysplastic Syndromes' converted to 'Myelodysplastic Syndrome'.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""General""], ""reason"": ""Evaluated 'Esa-Naive' and 'Requiring Rbc Transfusions' as patient characteristics to be excluded, consistent with general subgroup exclusion principles (e.g., 'Prior').""}]","[{""component"": ""Anemia"", ""type"": ""Condition"", ""normalized_form"": ""Anemia"", ""rule_applied"": ""Title Case""}, {""component"": ""Lower-Risk Mds"", ""type"": ""Disease"", ""normalized_form"": ""Lower-Risk Myelodysplastic Syndrome"", ""rule_applied"": ""Singular; Title Case; Abbreviation Expansion""}, {""component"": ""Esa-Naive"", ""type"": ""Patient Subgroup"", ""normalized_form"": ""Excluded"", ""rule_applied"": ""Patient Sub-Group Exclusion""}, {""component"": ""Requiring Rbc Transfusions"", ""type"": ""Patient Subgroup"", ""normalized_form"": ""Excluded"", ""rule_applied"": ""Patient Sub-Group Exclusion""}]",1.0,1.0,1.0,1.0,0
394576,Supportive Care,Prevention Of Taxane Chemotherapy Induced Nail Changes And Peripheral Neuropathy By Application Of Extremity Cooling: A Prospective Single Center Study With Intrapatient Comparison,Peripheral Neuropathy,Peripheral Neuropathy,Prevention of taxane chemotherapy-induced nail changes and peripheral neuropathy,True,abstract_title,0.95,"The indication was extracted from the abstract title as it provides the specific clinical focus. The phrase 'Prevention Of Taxane Chemotherapy Induced Nail Changes And Peripheral Neuropathy' clearly defines the prophylactic intent and the target conditions (nail changes, peripheral neuropathy) resulting from a specific cause (taxane chemotherapy). Study design details ('By Application Of...', 'A Prospective...') were removed.","[{""category"": ""Source Selection"", ""subcategories"": [""Hierarchy""], ""reason"": ""Abstract title preferred over session title for granularity.""}, {""category"": ""Common Check points"", ""subcategories"": [""General"", ""Casing""], ""reason"": ""Trim study design markers; Normalize casing to sentence case; Add hyphen to 'chemotherapy-induced'.""}]","[{""component"": ""Prevention of"", ""type"": ""Intent"", ""normalized_form"": ""Prevention of"", ""rule_applied"": ""Keep prophylactic intent""}, {""component"": ""Taxane Chemotherapy Induced"", ""type"": ""Etiology"", ""normalized_form"": ""taxane chemotherapy-induced"", ""rule_applied"": ""Hyphenate induced conditions""}, {""component"": ""Nail Changes And Peripheral Neuropathy"", ""type"": ""Condition"", ""normalized_form"": ""nail changes and peripheral neuropathy"", ""rule_applied"": ""Lowercase normalization""}]",1.0,0.98,1.0,1.0,0
394584,Supportive Care,Initial Geriatric Assessment And Chemotherapy Tolerability Treatment In Brazilian Patients With Malignant Neoplasm Of The Digestive System.,Malignant;;Neoplasm,Malignant Neoplasm,Malignant Neoplasm of the Digestive System,True,abstract_title,0.98,"The indication was extracted from the abstract title. The phrase 'Initial Geriatric Assessment And Chemotherapy Tolerability Treatment' describes the study intervention/scope, while 'Brazilian Patients' refers to the demographic population. The core condition is 'Malignant Neoplasm Of The Digestive System'. Per standard indication rules, demographics (nationality) are removed, and the text is formatted in Title Case with 'of' and 'the' lowercased.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing"", ""General""], ""reason"": ""To apply standard capitalization rules (Title Case) and handle prepositions.""}, {""category"": ""Patient Sub-Group"", ""subcategories"": [""Ethnicity/Nationality""], ""reason"": ""To identify and exclude non-essential demographic descriptors like 'Brazilian'.""}, {""category"": ""Disease/Condition"", ""subcategories"": [""General Extraction""], ""reason"": ""To isolate the pathological condition from the study methodology.""}]","[{""component"": ""Malignant Neoplasm"", ""type"": ""Disease Entity"", ""normalized_form"": ""Malignant Neoplasm"", ""rule_applied"": ""Core disease extraction""}, {""component"": ""Digestive System"", ""type"": ""Body System"", ""normalized_form"": ""Digestive System"", ""rule_applied"": ""Anatomical site specification""}]",1.0,1.0,1.0,1.0,0
230744,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Genomic determinants and clinical relevance of cancer-associated thrombosis in biliary tract cancers.,cancer-associated;;thrombosis;;biliary tract cancers,Cancer-Associated Thrombosis;;Biliary Tract Cancer,Biliary Tract Cancer,True,abstract_title,0.96,"The abstract title specifically focuses on 'biliary tract cancers'. Based on Rule 2 (Singular) and Rule 1 (Title Case), the plural phrase was converted to the singular, Title Cased form 'Biliary Tract Cancer'. The session title 'Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary' supports the classification within hepatobiliary oncology.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication uses Title Case formatting (Rule 1).""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To convert plural disease terms ('cancers') to their singular form (Rule 2, 4, 6).""}]","[{""component"": ""biliary tract cancers"", ""type"": ""Disease"", ""normalized_form"": ""Biliary Tract Cancer"", ""rule_applied"": ""Singularize and Title Case""}]",1.0,1.0,1.0,1.0,0
197976,Poster Session I (In-Person),Early-Life Trauma Exposure: The Role of vmPFC in Resilience to Trauma,Trauma,Trauma,Early-Life Trauma Exposure,True,abstract_title,0.95,"The abstract title clearly identifies 'Early-Life Trauma Exposure' as the primary medical condition or context being studied. The text 'The Role of vmPFC in Resilience to Trauma' describes the investigative focus and outcome, not the indication itself. The extracted term was normalized to Title Case and verified for singular formatting based on the retrieved rules.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication is formatted in Title Case as per standard medical conventions.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To verify the term is in the singular form and free of trailing spaces.""}]","[{""component"": ""Early-Life Trauma Exposure"", ""type"": ""Condition"", ""normalized_form"": ""Early-Life Trauma Exposure"", ""rule_applied"": ""Title Case conversion (Rule ID 7)""}]",1.0,1.0,0.95,1.0,0
296288,"Head and neck cancer, excluding thyroid",Real World Evidence of First-line Cetuximab (CX) plus Paclitaxel (PX) in Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck (SCCHN),Recurrent;;Metastatic;;Squamous Cell Carcinoma of the Head and Neck,Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck,Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck (SCCHN),True,Abstract Title,0.98,"The abstract title provides a specific patient population diagnosis: 'Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck (SCCHN)'. This is extracted as the primary indication. The session title is too broad ('Head and neck cancer'). The indication is normalized to Title Case as per the 'Common Check points - Casing' rule, keeping the abbreviation SCCHN in uppercase.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""Applied Title Case formatting to the extracted indication string (capitalizing principal words, lowercasing prepositions).""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""Verified singular form usage and handling of abbreviations.""}]","[{""component"": ""Recurrent or Metastatic"", ""type"": ""Disease Stage/Modifier"", ""normalized_form"": ""Recurrent or Metastatic"", ""rule_applied"": ""Title Case""}, {""component"": ""Squamous Cell Carcinoma of the Head and Neck"", ""type"": ""Disease Name"", ""normalized_form"": ""Squamous Cell Carcinoma of the Head and Neck"", ""rule_applied"": ""Title Case""}, {""component"": ""SCCHN"", ""type"": ""Abbreviation"", ""normalized_form"": ""SCCHN"", ""rule_applied"": ""Preserve Acronyms""}]",1.0,1.0,1.0,1.0,0
148828,Myeloma And Other Monoclonal Gammopathies - Biology & Translational Research,Validation Of Algorithms To Identify First-Line Therapy (Induction And Maintenance) For Multiple Myeloma For Use In Electronic Healthcare Databases,First-Line;;Multiple Myeloma,First-Line Multiple Myeloma,Multiple Myeloma,True,Abstract Title,1.0,"The abstract title explicitly mentions 'First-Line Therapy... For Multiple Myeloma', identifying it as the specific condition being studied. While the session title mentions 'Myeloma And Other Monoclonal Gammopathies', the abstract focuses specifically on Multiple Myeloma.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication is formatted in Title Case as per Rule 1.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To ensure the indication is in the singular form where applicable, following Rule 2.""}]","[{""component"": ""Multiple Myeloma"", ""type"": ""Disease"", ""normalized_form"": ""Multiple Myeloma"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
230749,"Gastrointestinal Cancer-Gastroesophageal, Pancreatic, and Hepatobiliary",Clinical utility of immunotherapy hyperprogressive genes in hepatocellular carcinoma patients.,hepatocellular carcinoma,Hepatocellular Carcinoma,Hepatocellular Carcinoma,True,Abstract Title,0.98,"The abstract title specifically identifies 'hepatocellular carcinoma patients' as the target population for the study. The session title provides a broader context (Gastrointestinal Cancer - Hepatobiliary), but the specific indication is hepatocellular carcinoma. Rules for Title Case were applied.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication is formatted in Title Case.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To check for singular vs plural forms and trailing spaces.""}]","[{""component"": ""hepatocellular carcinoma"", ""type"": ""Disease"", ""normalized_form"": ""Hepatocellular Carcinoma"", ""rule_applied"": ""Title Case (Rule ID 7)""}]",1.0,1.0,1.0,1.0,0
148829,Myeloma And Other Monoclonal Gammopathies - Clinical,A Clinical-Decision Tool To Improve The Strategy Of Multiple Myeloma Treatment,Multiple Myeloma,Multiple Myeloma,Multiple Myeloma,True,Abstract Title,0.95,"The abstract title explicitly focuses on 'Multiple Myeloma Treatment'. The term 'Multiple Myeloma' is extracted as the specific disease indication. Standard formatting rules (Title Case, Singular) are applied.","[{""category"": ""Common Check points"", ""subcategories"": [""Casing""], ""reason"": ""To ensure the indication is formatted in Title Case.""}, {""category"": ""Common Check points"", ""subcategories"": [""General""], ""reason"": ""To ensure the indication is in the singular form.""}]","[{""component"": ""Multiple Myeloma"", ""type"": ""Disease"", ""normalized_form"": ""Multiple Myeloma"", ""rule_applied"": ""Title Case""}]",1.0,1.0,1.0,1.0,0
